grid_index,y,x
2828,48.8400846,2.2798354
2830,48.8406575,2.2841595
2831,48.8402952,2.2858876
2832,48.8405163,2.2878906
2833,48.8399897,2.2903618
2834,48.8407438,2.2909726
2836,48.8404633,2.2957232
2837,48.8400232,2.2975442
2838,48.8405518,2.2994543
2841,48.840624,2.3049699
2845,48.8402326,2.3126824
2846,48.8404011,2.3146928
2850,48.8401689,2.3219344
2851,48.8405618,2.323974
2852,48.8403669,2.3251524
2853,48.8403706,2.327587
2854,48.8405618,2.3301216
2856,48.8405472,2.3337063
2857,48.840252,2.3361651
2858,48.8403403,2.3369666
2862,48.840616,2.3451951
2863,48.840298,2.3460124
2864,48.8401478,2.3481127
2865,48.8403037,2.3508891
2866,48.8406252,2.3528322
2867,48.8406571,2.3539776
2868,48.8401157,2.3563437
2869,48.8399885,2.3581254
2871,48.840258,2.3619839
2874,48.840737,2.3684764
2877,48.8406081,2.3737358
2878,48.8401305,2.374621
2880,48.8404205,2.3789998
2884,48.8404351,2.3866216
2886,48.8401074,2.3904905
2887,48.8403572,2.392409
2888,48.840255,2.3949542
2891,48.8405003,2.4004133
2892,48.8403938,2.4024413
2893,48.8400886,2.4044722
2894,48.8407975,2.4058587
2895,48.8406684,2.4073794
2896,48.8406356,2.4092444
2914,48.8413165,2.2541127
2915,48.8414718,2.2561069
2916,48.8413211,2.2575945
2919,48.8413086,2.2637354
2920,48.8409813,2.2650034
2921,48.8415203,2.2665585
2927,48.8408839,2.2779164
2928,48.8412448,2.2808346
2930,48.8410734,2.2845444
2932,48.8411044,2.2879009
2933,48.8410018,2.2893604
2934,48.8411926,2.291827
2937,48.8409161,2.2969985
2938,48.841567,2.2991046
2939,48.8411421,2.3012185
2940,48.8416775,2.3028373
2941,48.8408972,2.3058827
2942,48.8412654,2.307193
2943,48.8414778,2.3079317
2946,48.8410501,2.3145408
2947,48.8408954,2.3159691
2948,48.8415678,2.3183239
2951,48.8412107,2.3234423
2953,48.8415816,2.3272382
2954,48.8416499,2.3297042
2955,48.8413243,2.3318183
2956,48.8413081,2.3330503
2957,48.8410355,2.3361133
2958,48.8412844,2.337474
2959,48.841419,2.3389621
2960,48.8408498,2.3409849
2961,48.8412715,2.3435923
2963,48.8409278,2.347143
2964,48.8416611,2.3482571
2965,48.841173,2.3507515
2966,48.8411208,2.3526201
2967,48.8414041,2.3547054
2968,48.8411637,2.3559577
2977,48.8408296,2.3738957
2980,48.8409252,2.3783517
2984,48.8409492,2.3868148
2985,48.8411094,2.3890105
2987,48.8410443,2.3927795
2988,48.8410135,2.39408
2990,48.8411027,2.3989094
2991,48.840861,2.4009126
2992,48.8410892,2.4023096
2993,48.8408911,2.4046965
2994,48.8413155,2.4058685
2995,48.8411337,2.4072253
2996,48.8416787,2.4098749
2997,48.841043,2.4114488
3013,48.8423755,2.2516132
3015,48.84247,2.2560743
3016,48.8423934,2.2571462
3017,48.8417046,2.259018
3018,48.8423187,2.2616125
3019,48.8421582,2.2628902
3020,48.8420226,2.2659111
3021,48.8416877,2.2668784
3027,48.8424273,2.2776178
3028,48.8425068,2.2807699
3029,48.8416898,2.2822856
3031,48.8418325,2.2862996
3032,48.8417131,2.2885508
3033,48.8420967,2.2903696
3035,48.8419471,2.2933723
3038,48.8422102,2.2992357
3039,48.8420162,2.3006137
3040,48.8418276,2.3032567
3041,48.8422304,2.304478
3043,48.841855,2.3091474
3044,48.8422975,2.3105739
3045,48.8420802,2.3130042
3046,48.8420172,2.3149286
3048,48.8417196,2.3188563
3049,48.8422093,2.320557
3050,48.8419334,2.3224657
3053,48.8424523,2.3284092
3054,48.8420367,2.329669
3055,48.8420496,2.3320988
3057,48.8419776,2.3352091
3058,48.8418408,2.3374145
3060,48.8421207,2.3413028
3062,48.8419427,2.3457955
3063,48.8421794,2.3463148
3064,48.8418084,2.3478508
3065,48.8421354,2.3515315
3066,48.842208,2.3526594
3067,48.8422763,2.3545142
3071,48.8418239,2.3614952
3072,48.841856,2.3631949
3074,48.8419094,2.367868
3076,48.8417484,2.372414
3077,48.8418005,2.3725685
3079,48.8421014,2.3764201
3083,48.8423212,2.3844595
3084,48.8416955,2.3869707
3085,48.8419567,2.3894356
3090,48.8423442,2.3978169
3092,48.8419511,2.4022802
3095,48.8417446,2.408351
3096,48.8417265,2.4095915
3097,48.8423128,2.4115294
3098,48.8418774,2.4136059
3114,48.8426438,2.2545377
3115,48.8429539,2.2563371
3117,48.8430195,2.2600796
3120,48.8431036,2.2648256
3121,48.843176,2.267328
3122,48.8426204,2.2686832
3128,48.8431428,2.2803036
3129,48.8428525,2.2822318
3130,48.8431076,2.2835061
3131,48.8428375,2.2861736
3133,48.8425606,2.289566
3134,48.8427578,2.2919576
3136,48.8427878,2.2952579
3137,48.842929,2.2980057
3138,48.8429574,2.2987459
3139,48.8431856,2.3006605
3140,48.8427262,2.3026215
3141,48.8431921,2.3046007
3142,48.8430734,2.3068274
3145,48.8429995,2.3127928
3146,48.8426047,2.3145432
3147,48.8430984,2.3166279
3149,48.8432109,2.3205107
3151,48.8433561,2.3242612
3152,48.8429925,2.3263198
3153,48.8426818,2.3277199
3154,48.8427225,2.3298267
3155,48.842702,2.331761
3157,48.8425856,2.3346225
3158,48.8433982,2.3375202
3159,48.8433633,2.3386855
3160,48.8427417,2.3413694
3161,48.8431564,2.3426118
3163,48.8433228,2.3465479
3164,48.8428499,2.348196
3165,48.8432125,2.351402
3166,48.8429835,2.3527089
3172,48.8432233,2.3641911
3175,48.8431945,2.370327
3176,48.8431756,2.3710298
3180,48.8432289,2.3787912
3182,48.8428943,2.3832729
3184,48.8426521,2.3858998
3186,48.843336,2.3913259
3190,48.8427115,2.3974913
3192,48.8429457,2.4016841
3194,48.8429327,2.4052536
3199,48.8431961,2.4145143
3213,48.8439119,2.2518269
3215,48.84365,2.2553399
3217,48.8437295,2.2594633
3219,48.8435682,2.2632197
3225,48.8434167,2.2748807
3226,48.843865,2.2773511
3227,48.8437552,2.2788415
3228,48.8435277,2.2806782
3229,48.843811,2.281919
3231,48.8437783,2.2863504
3232,48.8439889,2.2885535
3234,48.8439552,2.2923075
3235,48.8435345,2.2936678
3236,48.8437265,2.295872
3237,48.8436732,2.2977613
3238,48.8437036,2.2985418
3240,48.8437358,2.3024068
3242,48.8437592,2.3065428
3243,48.8442425,2.3081976
3246,48.8437738,2.3145177
3249,48.8441721,2.320269
3251,48.8437431,2.3242724
3253,48.8435717,2.3279735
3254,48.8438016,2.3291522
3259,48.8438888,2.3392472
3262,48.8440732,2.3457448
3263,48.8434414,2.3470747
3264,48.8435966,2.3481257
3265,48.8439599,2.3515726
3266,48.8437934,2.3523169
3267,48.8436688,2.3542044
3272,48.8439888,2.3645408
3273,48.8436829,2.3655237
3275,48.8441152,2.3688999
3276,48.8434138,2.370735
3280,48.8440259,2.3790772
3281,48.8441445,2.3815539
3285,48.843703,2.3881764
3295,48.8439723,2.4082753
3296,48.8437092,2.4099707
3297,48.8441642,2.4116355
3298,48.843958,2.4134871
3299,48.8438487,2.4153056
3313,48.8446734,2.2521948
3315,48.8442846,2.2553554
3316,48.8444034,2.2570786
3317,48.844375,2.2587371
3321,48.8450531,2.2667138
3324,48.8445008,2.2718911
3327,48.8448156,2.2780334
3328,48.8447472,2.2798686
3330,48.8447668,2.2838996
3331,48.8449429,2.2860831
3332,48.8448361,2.2872743
3333,48.8446574,2.2904942
3335,48.8445515,2.2937609
3337,48.8449557,2.2976341
3340,48.8446021,2.3036676
3343,48.8445311,2.3091498
3344,48.8449989,2.3106883
3346,48.8442761,2.3149647
3348,48.8445867,2.3183543
3349,48.8450571,2.3202841
3350,48.8447218,2.3212915
3351,48.8445656,2.3245446
3353,48.8450593,2.3287967
3354,48.8443584,2.3300665
3355,48.8449619,2.3323268
3356,48.8443847,2.3328866
3358,48.8442654,2.3375669
3360,48.8443318,2.3420496
3361,48.8449097,2.3423509
3362,48.8445318,2.3453117
3363,48.844793,2.3466256
3364,48.8445074,2.3492536
3365,48.8451021,2.3498409
3366,48.8444763,2.3524085
3367,48.8447931,2.3547431
3368,48.8448196,2.3569768
3372,48.844646,2.3641708
3373,48.8444364,2.3650856
3374,48.8447117,2.3677713
3375,48.8446585,2.369136
3376,48.8444983,2.3722312
3380,48.8443395,2.3787316
3381,48.8448154,2.3804333
3382,48.8448229,2.3829141
3385,48.8450481,2.3884273
3392,48.8448398,2.4020338
3394,48.8446689,2.4057273
3395,48.844626,2.4076298
3396,48.8445007,2.408979
3413,48.8454852,2.2525919
3414,48.8454311,2.2545277
3415,48.8454124,2.2559004
3416,48.8453547,2.2575332
3417,48.8453255,2.2587948
3418,48.8452396,2.2619205
3419,48.8451755,2.264191
3421,48.8455295,2.2671674
3423,48.8453084,2.2715954
3424,48.8451898,2.2727753
3426,48.8453801,2.276237
3427,48.845343,2.2785498
3428,48.8455694,2.2807852
3429,48.8454745,2.2824265
3430,48.8455132,2.284547
3431,48.8459445,2.2857378
3432,48.8456473,2.2879873
3434,48.8454134,2.292133
3436,48.8452797,2.2957062
3437,48.8453306,2.2978178
3438,48.8459633,2.2987254
3439,48.8456828,2.3019817
3441,48.8459475,2.3043215
3443,48.8457462,2.3086272
3444,48.8453628,2.3109741
3445,48.845342,2.3117972
3448,48.8455173,2.3191514
3449,48.8452506,2.3197015
3452,48.8456679,2.3256213
3453,48.8453287,2.3283129
3455,48.8459308,2.3313843
3460,48.8459728,2.3412166
3461,48.8455903,2.3426879
3462,48.8454852,2.3445477
3463,48.845486,2.3468075
3465,48.8459391,2.3505646
3467,48.8456478,2.3545947
3468,48.8455188,2.3559702
3474,48.8458467,2.3676301
3475,48.845425,2.3696919
3476,48.8454987,2.3712612
3477,48.8458439,2.3733888
3481,48.8453347,2.3810129
3482,48.8459254,2.3823939
3488,48.8457219,2.3934232
3489,48.8455474,2.3953815
3490,48.8453024,2.3982497
3492,48.8451549,2.4023276
3493,48.8454389,2.4039473
3496,48.8454087,2.4092253
3497,48.845434,2.4109028
3499,48.845295,2.4156144
3515,48.8461208,2.2550317
3522,48.8468363,2.2698508
3523,48.8465869,2.271006
3524,48.8461517,2.272448
3526,48.8460724,2.2769661
3527,48.8461595,2.2782478
3528,48.8462968,2.2809153
3529,48.8464042,2.2831384
3530,48.8461852,2.2851272
3531,48.8465559,2.2859896
3532,48.8466525,2.2879909
3535,48.846618,2.2940415
3536,48.8461915,2.2951755
3538,48.8463269,2.2992442
3539,48.8464821,2.301822
3541,48.8461128,2.3049174
3542,48.8463138,2.3066133
3543,48.8463373,2.3086408
3544,48.8461675,2.3110986
3545,48.8467839,2.3121573
3546,48.8460883,2.3142378
3547,48.8467767,2.3165944
3549,48.846493,2.3207293
3551,48.846262,2.3242003
3552,48.846822,2.3261228
3553,48.8466856,2.3281221
3554,48.8462958,2.3300102
3555,48.8462747,2.3310366
3560,48.8460884,2.3411616
3561,48.8461056,2.34297
3562,48.8465458,2.3444942
3563,48.8465812,2.3469347
3564,48.8461621,2.3490961
3565,48.8466898,2.3505933
3566,48.8463956,2.3517202
3567,48.8461163,2.3545259
3573,48.846796,2.3653419
3574,48.8466116,2.3676082
3575,48.846531,2.3698426
3576,48.8466464,2.3720012
3577,48.8468115,2.3730939
3578,48.8460755,2.3756897
3579,48.8462793,2.3774063
3580,48.8464983,2.3793191
3581,48.846772,2.3817132
3582,48.8462905,2.3821004
3584,48.846582,2.3874691
3587,48.8465608,2.3924939
3588,48.8463047,2.3944322
3591,48.8464646,2.4000737
3595,48.8465481,2.4073416
3596,48.8465246,2.4095893
3597,48.8461743,2.4110268
3598,48.8466043,2.4139269
3599,48.8463426,2.4153123
3614,48.8469384,2.2544301
3616,48.8471879,2.2584684
3621,48.8474885,2.2671017
3622,48.8473101,2.2689068
3623,48.8473201,2.2712465
3624,48.8476858,2.2725241
3625,48.8471424,2.274423
3627,48.8473887,2.2788772
3630,48.847115,2.2842716
3631,48.8473884,2.2861895
3633,48.8471601,2.289294
3634,48.8468721,2.2924141
3635,48.8469325,2.2936115
3636,48.8470436,2.2957291
3637,48.8473301,2.2976499
3640,48.8473729,2.3030128
3641,48.8470984,2.3053345
3642,48.8471393,2.307339
3643,48.8475781,2.3088191
3644,48.8471607,2.3111318
3645,48.8471498,2.3121304
3647,48.8472304,2.3163848
3648,48.8473943,2.3181919
3650,48.8475665,2.3227914
3652,48.8469742,2.3266453
3653,48.8473465,2.3279262
3654,48.8470894,2.330049
3655,48.8470549,2.3315743
3659,48.8476543,2.3400873
3660,48.8473672,2.3408648
3661,48.8475365,2.3431929
3662,48.8469463,2.3453257
3663,48.8474941,2.3467854
3664,48.8474442,2.3485142
3665,48.8471299,2.3512394
3666,48.8472787,2.3525996
3670,48.846846,2.3609481
3672,48.8472595,2.3648817
3673,48.8474791,2.365556
3675,48.8468478,2.3694048
3676,48.8475999,2.371587
3677,48.8474581,2.3731367
3678,48.8472797,2.3753303
3679,48.8473185,2.3777304
3682,48.847004,2.3837717
3683,48.8471479,2.3850162
3684,48.8473461,2.3867729
3685,48.847607,2.3890493
3687,48.8469461,2.393272
3688,48.8471465,2.3936715
3689,48.8473365,2.39573
3690,48.8473554,2.3981762
3691,48.8471047,2.3994462
3693,48.8474221,2.4034109
3694,48.8474149,2.4062071
3695,48.847392,2.4077322
3697,48.8471144,2.4114197
3698,48.8469342,2.4138949
3699,48.8470891,2.4153642
3708,48.8482671,2.2422994
3709,48.848032,2.2436359
3710,48.847998,2.246293
3711,48.8482092,2.2481604
3713,48.8479914,2.2513016
3714,48.8481739,2.2538137
3715,48.8479515,2.2564901
3716,48.8482034,2.2573382
3717,48.848125,2.2595582
3718,48.8485528,2.2619995
3719,48.8480291,2.2631505
3720,48.8478534,2.2651205
3721,48.8483017,2.2672942
3722,48.8485561,2.2684597
3723,48.8480941,2.2706302
3724,48.8477745,2.2726086
3726,48.8484963,2.2757502
3728,48.8484361,2.2808862
3729,48.8485141,2.2828808
3730,48.8480233,2.2844718
3731,48.8481148,2.2867978
3733,48.8481058,2.2901315
3735,48.8480039,2.2934125
3737,48.8485424,2.2973083
3739,48.8480692,2.3015006
3740,48.8484447,2.3025852
3741,48.8477593,2.3048302
3742,48.8485135,2.3067721
3743,48.8477529,2.3095429
3744,48.8479419,2.310324
3746,48.8479679,2.3144753
3747,48.8479377,2.3159813
3748,48.8477955,2.3177379
3749,48.8482314,2.3201774
3751,48.8480856,2.3237764
3752,48.8478333,2.3252295
3753,48.8480887,2.3279334
3754,48.8478164,2.3295628
3755,48.8484227,2.3316521
3760,48.8477262,2.3410595
3763,48.848112,2.347087
3764,48.848144,2.3491626
3765,48.8480778,2.3505051
3767,48.8485358,2.3536183
3772,48.8482577,2.3649113
3774,48.8480159,2.3676438
3776,48.8480012,2.3714459
3777,48.8479384,2.3739679
3778,48.84835,2.3760085
3779,48.8477149,2.3770797
3780,48.848351,2.3795421
3781,48.8480436,2.3806907
3786,48.8477817,2.3905698
3787,48.8480382,2.3928506
3788,48.8482871,2.3950103
3789,48.8481806,2.3967898
3790,48.8481116,2.3974603
3791,48.8481547,2.3992048
3794,48.847985,2.4064197
3797,48.8479313,2.4113914
3808,48.8486827,2.2420998
3809,48.8485816,2.2433691
3814,48.8489341,2.253172
3817,48.8489018,2.2593597
3819,48.8487092,2.2635126
3820,48.8488699,2.2651665
3821,48.8493024,2.2671565
3822,48.8490918,2.2693786
3825,48.8487245,2.2750512
3826,48.849014,2.276454
3828,48.8490586,2.2812263
3829,48.8491544,2.2819108
3830,48.8493315,2.2838568
3831,48.8488877,2.2867485
3832,48.8490693,2.2876268
3833,48.8494102,2.2898821
3834,48.8489997,2.2909188
3835,48.8487613,2.2940586
3837,48.848978,2.2977937
3838,48.8487024,2.2986791
3840,48.8486043,2.3023221
3841,48.8489377,2.3045331
3843,48.8488296,2.3089369
3844,48.8488324,2.3114198
3845,48.8487897,2.3121908
3846,48.8491836,2.3140369
3852,48.849225,2.325851
3853,48.8489755,2.3287367
3855,48.8486644,2.3325752
3856,48.8489776,2.3341021
3857,48.8491145,2.3348541
3858,48.8493119,2.3373309
3859,48.8490773,2.3390346
3860,48.8488358,2.3417553
3862,48.849369,2.3457032
3863,48.8491193,2.346632
3864,48.8486094,2.3485219
3865,48.8489335,2.349835
3866,48.8487195,2.3531255
3867,48.849178,2.3541831
3868,48.8491657,2.3558724
3871,48.8489033,2.3625131
3872,48.8489914,2.3644743
3873,48.848826,2.3653208
3874,48.8487894,2.3679988
3876,48.8488977,2.3719795
3877,48.8486286,2.3725375
3878,48.8490555,2.3759616
3879,48.8488869,2.3772722
3880,48.8485871,2.378583
3885,48.8493371,2.389563
3886,48.8492566,2.3900946
3887,48.8489668,2.3920084
3888,48.8487905,2.3952373
3889,48.8487883,2.3966072
3890,48.8489264,2.3985446
3891,48.8488486,2.3993259
3892,48.8488784,2.4027688
3893,48.8489146,2.4043209
3894,48.8489359,2.405449
3895,48.848974,2.4077357
3896,48.8490158,2.4092344
3897,48.8490538,2.4115116
3898,48.8491046,2.4130616
3899,48.8489724,2.4148471
3913,48.8499511,2.252098
3920,48.8497223,2.2655991
3921,48.8497726,2.2666761
3922,48.8496624,2.2686287
3923,48.8496135,2.2714503
3924,48.8499368,2.272228
3925,48.8501355,2.2749378
3926,48.8500758,2.2764153
3927,48.8500296,2.2776192
3929,48.8496996,2.2820912
3930,48.8501839,2.2849038
3931,48.8496105,2.286139
3932,48.849961,2.2884178
3933,48.8502734,2.2901004
3934,48.8497195,2.2915511
3936,48.8498057,2.2959973
3937,48.8494376,2.2984043
3938,48.8499405,2.2991502
3939,48.8498987,2.3011175
3940,48.8494246,2.3037705
3941,48.8502016,2.3057152
3942,48.8495509,2.3078226
3943,48.8497519,2.3080357
3944,48.8501438,2.3099615
3945,48.8500413,2.3126897
3946,48.8494407,2.3151445
3947,48.849889,2.3166622
3948,48.8501667,2.317728
3949,48.8496994,2.3199564
3951,48.8502335,2.32414
3952,48.849588,2.3265217
3953,48.8499498,2.328048
3954,48.8501089,2.3297737
3956,48.8501628,2.3340132
3957,48.8501331,2.3347376
3958,48.8498427,2.3379351
3959,48.849795,2.3390268
3961,48.849929,2.3436478
3962,48.8495986,2.3448446
3963,48.8498051,2.3471826
3964,48.8499851,2.3490085
3965,48.8496447,2.3503668
3966,48.8495209,2.3528726
3967,48.849976,2.354875
3968,48.849578,2.3561875
3969,48.8502611,2.3585159
3971,48.8496799,2.3615008
3972,48.8496314,2.363907
3973,48.8495132,2.3656306
3974,48.8500511,2.3685676
3975,48.84943,2.3699397
3976,48.8494979,2.3709437
3977,48.8500645,2.3737669
3979,48.8497732,2.3770095
3980,48.8501287,2.3790708
3983,48.8500842,2.384689
3984,48.8496757,2.3873276
3989,48.8494264,2.3962019
3990,48.8499713,2.3981803
3991,48.8497997,2.3991262
3992,48.8499459,2.4022662
3993,48.8501701,2.4044663
3994,48.8494342,2.4050688
3998,48.8499784,2.4128631
4012,48.8507163,2.2497476
4013,48.8504718,2.2509936
4017,48.8505339,2.2602737
4018,48.8508888,2.2605021
4020,48.8503699,2.2658323
4021,48.8507148,2.2672014
4022,48.8503137,2.2685047
4023,48.8506333,2.2711285
4024,48.8503715,2.2732955
4025,48.850548,2.2753407
4027,48.8507015,2.2779008
4030,48.8506542,2.2840023
4031,48.8507642,2.2856073
4032,48.8507643,2.287184
4034,48.8508971,2.2921315
4035,48.8504225,2.2940468
4036,48.8506596,2.2956421
4037,48.850302,2.2973838
4038,48.8506735,2.2989289
4039,48.8505319,2.3020523
4041,48.8504243,2.305252
4042,48.8503734,2.3068171
4043,48.8508231,2.3091109
4044,48.8507199,2.3116435
4045,48.8508245,2.3124342
4046,48.8508214,2.3143858
4048,48.8503704,2.318547
4049,48.8505393,2.319867
4051,48.850432,2.3246062
4052,48.8507068,2.3252847
4053,48.8503948,2.3277276
4056,48.8505787,2.3339854
4057,48.8507594,2.3357909
4058,48.8506508,2.3380575
4059,48.8509698,2.3395226
4060,48.8508803,2.3412914
4061,48.8506264,2.3428034
4062,48.8509748,2.3449502
4063,48.8506265,2.3464294
4064,48.8508365,2.3490314
4065,48.851112,2.3513069
4066,48.8507012,2.3525859
4067,48.8504134,2.3535299
4068,48.8511377,2.3559179
4069,48.8508471,2.3589605
4070,48.8505867,2.3600338
4071,48.8510567,2.3622851
4073,48.850613,2.3661236
4074,48.8508902,2.3672854
4077,48.8505629,2.3731817
4078,48.8506177,2.3754095
4079,48.8510217,2.3772072
4080,48.8505503,2.3793973
4081,48.850412,2.3814059
4083,48.8504684,2.3844442
4084,48.8504472,2.3865523
4086,48.8504738,2.3905772
4087,48.850604,2.392197
4088,48.85067,2.3944978
4089,48.8509679,2.3964579
4090,48.8507021,2.3988219
4091,48.8504162,2.3992002
4092,48.8509196,2.4017983
4094,48.8504998,2.4064033
4095,48.8503587,2.4074795
4098,48.8510369,2.412662
4099,48.8509952,2.4158975
4113,48.8512097,2.2519586
4120,48.8513943,2.2652509
4121,48.8514515,2.2676071
4122,48.8515966,2.2692853
4123,48.8515526,2.2706054
4125,48.8511954,2.2750783
4126,48.8512643,2.2759171
4127,48.8514649,2.2782418
4131,48.8517112,2.2853556
4132,48.8513802,2.2880685
4133,48.8516789,2.2899503
4134,48.8514807,2.291976
4135,48.8513932,2.2930116
4136,48.8516598,2.2958666
4137,48.8516097,2.2974342
4138,48.851581,2.3002822
4139,48.8515853,2.3014912
4142,48.8513939,2.3066597
4143,48.8513257,2.3096199
4144,48.8514584,2.3105047
4145,48.8516386,2.3125303
4146,48.8515121,2.3144797
4147,48.8517926,2.316085
4148,48.8516952,2.3190314
4151,48.8517052,2.324343
4152,48.8517017,2.3267093
4153,48.8516499,2.3272613
4155,48.85138,2.3319045
4156,48.851826,2.3337214
4157,48.8516757,2.3352891
4158,48.8517476,2.3373982
4159,48.8515203,2.3390943
4160,48.8518287,2.3414433
4161,48.8513977,2.3431724
4163,48.8516851,2.3476942
4164,48.8516956,2.3487173
4165,48.8514343,2.350421
4167,48.8516311,2.3541599
4168,48.8518338,2.3565473
4169,48.8512836,2.3580848
4171,48.8513429,2.3622643
4172,48.8515158,2.3637199
4173,48.8518343,2.366492
4174,48.8516523,2.3676404
4175,48.85139,2.3696214
4177,48.8518657,2.3737872
4178,48.8516045,2.3748488
4180,48.8515233,2.3787828
4181,48.8511673,2.3815802
4183,48.8515831,2.3845996
4185,48.8517346,2.3886993
4187,48.8516384,2.3926532
4188,48.8519258,2.3937234
4190,48.8513256,2.3982108
4191,48.8515773,2.3998357
4192,48.8518516,2.401373
4193,48.8512251,2.4042775
4194,48.8515042,2.4062921
4195,48.8516507,2.4069987
4197,48.8513118,2.4111171
4199,48.8516829,2.4150478
4214,48.8525179,2.2538844
4218,48.8526707,2.2616612
4219,48.852724,2.2625129
4220,48.8526066,2.2652939
4221,48.852725,2.2663995
4222,48.8526079,2.2682341
4223,48.8523689,2.2714595
4224,48.8527837,2.27219
4226,48.8527583,2.2758633
4228,48.8524833,2.2804688
4231,48.8526078,2.2861728
4232,48.8526479,2.2872358
4233,48.85246,2.2905797
4234,48.8522222,2.2912493
4235,48.8524303,2.294577
4236,48.8526781,2.2949293
4237,48.8523932,2.2966366
4238,48.8522774,2.2991932
4243,48.8527049,2.3085681
4244,48.8521745,2.3104884
4251,48.8527479,2.3236717
4252,48.8523931,2.3264846
4254,48.8522684,2.3300292
4255,48.8524168,2.331688
4256,48.8526627,2.3336923
4257,48.852453,2.3352
4258,48.8525344,2.3370046
4259,48.8524745,2.3387535
4260,48.8523153,2.3412746
4261,48.8524076,2.3429064
4262,48.8524777,2.344711
4263,48.8527598,2.3466299
4264,48.8523487,2.3482382
4266,48.8526464,2.3522069
4267,48.8524483,2.354842
4268,48.852444,2.3570633
4270,48.8523738,2.3604658
4271,48.8521226,2.3627186
4272,48.8524043,2.3638196
4273,48.8521858,2.3659391
4274,48.8525466,2.3680317
4275,48.8521662,2.3695515
4278,48.8528292,2.3744998
4279,48.8524655,2.3768154
4280,48.8526269,2.379149
4281,48.8524649,2.3810863
4282,48.8525211,2.3832295
4283,48.8526532,2.3848998
4285,48.8522946,2.3889933
4287,48.8522216,2.3923396
4293,48.8523258,2.4040265
4294,48.8524404,2.4061369
4295,48.8526451,2.4078271
4297,48.8527796,2.4116294
4299,48.8521068,2.4156947
4300,48.8533643,2.2268102
4301,48.85288,2.2297361
4314,48.8530141,2.253818
4318,48.8530352,2.2618853
4320,48.8530192,2.2648256
4321,48.8531287,2.26695
4323,48.8533383,2.2707744
4324,48.8529353,2.2719094
4326,48.8529741,2.275815
4328,48.8537096,2.2800562
4329,48.8531743,2.2821111
4331,48.8528906,2.2865617
4332,48.8533873,2.2882712
4334,48.8529872,2.2920774
4335,48.8534369,2.2937708
4336,48.853323,2.2958728
4337,48.8534277,2.2973826
4338,48.8534846,2.2985351
4343,48.8533773,2.3095449
4344,48.8533639,2.3116809
4345,48.8531939,2.3126966
4346,48.8536931,2.314733
4348,48.8532418,2.3174991
4351,48.8530991,2.3248815
4352,48.8534144,2.3261932
4353,48.8537211,2.327741
4355,48.8531454,2.3312779
4356,48.8534714,2.3333436
4357,48.8532648,2.3355212
4358,48.852902,2.3369916
4359,48.853552,2.3391353
4360,48.8533828,2.3409582
4361,48.8531692,2.3431937
4362,48.8532442,2.3445887
4363,48.8530613,2.3468122
4364,48.8535773,2.3491575
4365,48.85315,2.3505561
4366,48.8528801,2.3533008
4367,48.853419,2.3540036
4369,48.8533327,2.3578164
4370,48.8529271,2.3601226
4371,48.8529653,2.3611291
4373,48.8535418,2.3665458
4374,48.8533737,2.3676402
4375,48.8532974,2.3697178
4378,48.8532065,2.375077
4379,48.8532731,2.3772848
4380,48.8533915,2.3794021
4381,48.8535745,2.3804181
4382,48.8533142,2.3830437
4384,48.8530004,2.3864908
4385,48.8533843,2.3882138
4387,48.8535496,2.3927034
4389,48.8529627,2.3969494
4390,48.8534114,2.3984613
4391,48.8529444,2.4007804
4393,48.8532489,2.4032864
4394,48.8535461,2.4058563
4395,48.8529381,2.4074878
4396,48.8533385,2.4096933
4397,48.8533209,2.4121671
4398,48.8534883,2.4137191
4400,48.8537868,2.2262612
4419,48.8538189,2.2631207
4420,48.8539825,2.2654425
4422,48.8539726,2.2689868
4423,48.8543939,2.2702941
4424,48.8537619,2.27225
4425,48.8542033,2.2755291
4427,48.8543033,2.2782955
4428,48.8542564,2.2795651
4429,48.8537773,2.2829607
4430,48.854429,2.2837307
4432,48.8544184,2.2886492
4433,48.8539671,2.2890831
4434,48.85431,2.2923073
4435,48.8539897,2.2935006
4436,48.8544552,2.2957652
4437,48.8541168,2.2975588
4438,48.8537572,2.2989358
4441,48.8542721,2.3054471
4442,48.8540882,2.3069236
4443,48.8540912,2.3085479
4444,48.853913,2.3102995
4445,48.8537961,2.312668
4448,48.8539821,2.3189164
4449,48.8542104,2.3196642
4451,48.8539979,2.3238493
4452,48.8543438,2.3261255
4453,48.8538385,2.3273749
4454,48.8544657,2.3304702
4455,48.8542019,2.3316483
4456,48.8544959,2.3336373
4457,48.8540461,2.3355075
4458,48.8538497,2.3369559
4459,48.8542008,2.3388939
4461,48.8542965,2.343185
4462,48.8543358,2.3449201
4463,48.8540695,2.3473873
4465,48.8543844,2.3497523
4467,48.8543758,2.3549444
4468,48.8543089,2.355931
4469,48.8545234,2.3588347
4470,48.8540335,2.361118
4471,48.8538627,2.3620458
4472,48.8539852,2.3647884
4473,48.8537421,2.3656764
4474,48.853876,2.3673852
4475,48.8540313,2.3689776
4476,48.8543312,2.3714275
4477,48.8543166,2.3733325
4479,48.8543672,2.3781307
4480,48.8542443,2.3798728
4481,48.8538232,2.3815591
4482,48.8540705,2.3826637
4483,48.8545537,2.3847048
4485,48.8537665,2.3879672
4486,48.8541923,2.3900806
4489,48.8543665,2.3961334
