Metric,Mean,StdDev
Rel_DLR,175.260500099058,36.5249397321542
Viol_DLR,0.99975,0.000176776695296657
Rel_DLR2,197.029256779246,34.965741120604
Viol_DLR2,0.9999,0.000136930639376276
Rel_CRL,3.31345473067728,0.36262330428327
