gamma,mean_viol_DLR,std_viol_DLR,mean_viol_DLR2obf,std_viol_DLR2obf,mean_relerr_DLR,std_relerr_DLR,mean_relerr_DLR2obf,std_relerr_DLR2obf,mean_abs_error_DLR,std_abs_error_DLR,mean_abs_error_DLR2obf,std_abs_error_DLR2obf
0,0.3625,0.048376417579,0.242,0.0851289870986637,0.213114623668379,0.0355756496843788,0.115103551648558,0.0532229233144144,1.60165092081596,0.342478597697485,0.718726044944623,0.46358541944215
0.1,0.344,0.0475394572960188,0.0445,0.0291499952353722,0.215476919939934,0.0351686265092689,0.120874866225093,0.0531283373824197,1.62577320298646,0.33559351175461,0.796328525364696,0.469762200375384
0.25,0.3165,0.0484223318544473,0.0055,0.00586893895388634,0.219826751293062,0.0344866128463412,0.130986609853176,0.0521108116055146,1.66864581265891,0.323987685966922,0.940880246710844,0.468943603850459
0.5,0.276,0.0624855538860339,0.0005,0.00105409255338946,0.229072610330349,0.0332271066973348,0.150307804829892,0.0495908503705421,1.75811236364175,0.299143114121713,1.18974581558928,0.468942222572078
1,0.2015,0.053127205836558,0,0,0.253921008783037,0.0307077840371402,0.193626170426815,0.0458405626759456,1.99638040635876,0.247528361693147,1.68647173254884,0.466687884958534
2,0.112,0.0361478445646026,0,0,0.320979522771323,0.028309215471544,0.286703694036741,0.0498311903845872,2.63882235871313,0.172480601373189,2.65785499433058,0.447013094758962
3,0.0575,0.0302994316044964,0,0,0.400081164197409,0.0307098580621666,0.382151409259079,0.0650600399479889,3.40193939055865,0.150839117598848,3.60395768426616,0.41666575146526
4,0.0275,0.0220164080227048,0,0,0.482877817983149,0.0370410740778841,0.475555684507209,0.0841923880454286,4.20505586262296,0.174473423540276,4.50705723213222,0.411261980497536
5,0.0105,0.0125720147770974,0,0,0.563372106615772,0.0442778553763376,0.563180116785111,0.100696982527483,4.97978213797525,0.223980019569491,5.33775574970613,0.449262651799521
