gamma,mean_viol_DLR,std_viol_DLR,mean_viol_DLR2obf,std_viol_DLR2obf,mean_relerr_DLR,std_relerr_DLR,mean_relerr_DLR2obf,std_relerr_DLR2obf,mean_abs_error_DLR,std_abs_error_DLR,mean_abs_error_DLR2obf,std_abs_error_DLR2obf
0,0.365,0.0555277708298589,0.1875,0.0842614977317636,0.225923158853909,0.0266120424254741,0.177123200469557,0.0566132885605639,1.62741950112995,0.341424713586918,1.29577568606035,1.09633390771997
0.1,0.34,0.0604152298679729,0.0225,0.0174005108481842,0.229315032858352,0.0261753497396422,0.18371093702108,0.0571389041728715,1.65188691804729,0.333736475545728,1.38173548223836,1.10094023814605
0.25,0.306,0.0619498004660046,0.002,0.00329140294302192,0.235212898482416,0.0254905972379679,0.194432020106801,0.0577001797859652,1.69763492130792,0.320810491707975,1.52885424227101,1.10139822247185
0.5,0.273,0.0588878406615303,0,0,0.24701226744857,0.0243936211262941,0.214052650154586,0.0583483080275461,1.78998291674143,0.298087460069846,1.77689336848031,1.10158571239624
1,0.2,0.056322484162386,0,0,0.276721732264674,0.0232054872314108,0.257279295447975,0.0600501040810928,2.03176960648191,0.253468842224269,2.26296560456522,1.10544136824255
2,0.0935,0.0383731677086998,0,0,0.351858300486001,0.0276662165368602,0.348811886515989,0.069639284890602,2.69091379325558,0.204202468975683,3.1743218712166,1.12237994051695
3,0.0345,0.0162361051706101,0,0,0.435230557855365,0.0366144942699144,0.438640368388143,0.0845676337290208,3.45130610742551,0.21243794998516,4.0027992109601,1.18029534022926
4,0.01,0.00912870929175277,0,0,0.518360795809838,0.0451578935476869,0.522665149522987,0.0958511267233404,4.20761221570151,0.259565578227915,4.74464511413229,1.27162380748648
5,0.0025,0.00353553390593274,0,0,0.594783122093512,0.0491948255966249,0.59908976835189,0.107059315228621,4.8643446535535,0.34762639651835,5.40178372562958,1.40872420733663
