gamma,mean_viol_DLR,std_viol_DLR,mean_viol_DLR2obf,std_viol_DLR2obf,mean_relerr_DLR,std_relerr_DLR,mean_relerr_DLR2obf,std_relerr_DLR2obf,mean_abs_error_DLR,std_abs_error_DLR,mean_abs_error_DLR2obf,std_abs_error_DLR2obf
0,0.366,0.0410149024407254,0.2295,0.0856089299599574,0.205920801670435,0.0205331492713763,0.120866051719211,0.0567196930270681,1.65051132367257,0.184174009327222,1.03895944365773,0.624052835005464
0.1,0.34,0.0433333333333333,0.04425,0.0358052215310685,0.208225827258674,0.0202826531683393,0.125794835624218,0.0566381213630841,1.675008400019,0.18190454564284,1.11809315027895,0.630187607681317
0.25,0.3125,0.0417831704557389,0.00925,0.0161180540595528,0.212376058213795,0.0199047280858161,0.134026716519177,0.0558348158042478,1.71977837820077,0.177044547435875,1.261287318094,0.631808984378574
0.5,0.261,0.0338952635170298,0.00175,0.00472140515807176,0.221014691502966,0.0193224045204243,0.149132534494309,0.0538605072055151,1.81398602660453,0.166873058173889,1.50806575997681,0.631073383988065
1,0.1895,0.0349960315210485,0,0,0.243833179297178,0.0186664272603767,0.182231164422403,0.0499164084865606,2.06416605862971,0.145109999782128,2.00431794981709,0.629108016761514
2,0.102,0.0248551358430763,0,0,0.305135765334629,0.0205966696363402,0.25231642507897,0.0460748057512885,2.73328036867114,0.110467837132148,2.96870061997105,0.644906442201537
3,0.0515,0.0182650242570633,0,0,0.378230554850546,0.0255971420281186,0.323709594967257,0.0466843379352589,3.52973271804822,0.0962065135240591,3.89564733698527,0.683017320810575
4,0.0295,0.0118907059878246,0,0,0.455545737022615,0.0311752825403788,0.395418163794971,0.0499214039278318,4.35997771568394,0.108950064980566,4.79941408669869,0.733560141410846
5,0.0165,0.00579750904364203,0,0,0.53271812560683,0.036560278438881,0.465933873468895,0.0551085905586072,5.17192477616785,0.129916072537357,5.66549903840792,0.782542873289508
