user_id,gamma,max_over_DLR,max_over_DLR2obf,viol_DLR,viol_DLR2obf,relerr_DLR,relerr_DLR2obf,abs_error_DLR,abs_error_DLR2obf
1,0,3.8493259198738,0.159241153349716,0.3,0.225,0.207584479935769,0.181778530075721,1.56856195045412,0.787318739372965
1,0.1,3.8493259198738,0.159241153349716,0.28,0.0425,0.211619056024396,0.189664916195505,1.60592048693241,0.863192424307795
1,0.25,3.8493259198738,0.159241153349716,0.25,0,0.2183945243197,0.202592085264128,1.66854538831272,1.01159968856094
1,0.5,3.8493259198738,0.159241153349716,0.23,0,0.231422316664636,0.226465866140694,1.78398835797956,1.26076714812526
1,1,3.8493259198738,0.159241153349716,0.165,0,0.262759081309377,0.279087778564659,2.05963409962181,1.73585926178974
1,2,3.8493259198738,0.159241153349716,0.075,0,0.338725719476451,0.392209821671817,2.76712908327583,2.63485490239226
1,3,3.8493259198738,0.159241153349716,0.025,0,0.420634825365352,0.505894537823314,3.53905638304505,3.46442743798724
1,4,3.8493259198738,0.159241153349716,0,0,0.500195405301904,0.602716789693387,4.29564923986274,4.1226102715762
1,5,3.8493259198738,0.159241153349716,0,0,0.573046605010028,0.673867919964663,4.95523574710986,4.56846915883561
2,0,4.31878042186572,0.115747773753098,0.35,0.1375,0.22536184183304,0.173617956798005,1.40510514128668,0.836119743957172
2,0.1,4.31878042186572,0.115747773753098,0.305,0.0075,0.22950481980395,0.182365697138555,1.43489696869883,0.92729204177742
2,0.25,4.31878042186572,0.115747773753098,0.3,0,0.236755213763255,0.196453504263184,1.48667174030336,1.07716102278871
2,0.5,4.31878042186572,0.115747773753098,0.255,0,0.25132479591611,0.221773922415456,1.58888253391414,1.32178929765206
2,1,4.31878042186572,0.115747773753098,0.165,0,0.28796622642961,0.276598864142242,1.85735367620471,1.79667928162168
2,2,4.31878042186572,0.115747773753098,0.08,0,0.379394983791306,0.387153148046364,2.55287998757593,2.63117785879243
2,3,4.31878042186572,0.115747773753098,0.02,0,0.473962867451279,0.476632480857626,3.27991991895518,3.19444617824453
2,4,4.31878042186572,0.115747773753098,0.005,0,0.556658705289526,0.551366686585654,3.89083012781534,3.62320596182929
2,5,4.31878042186572,0.115747773753098,0,0,0.627849833118263,0.614762460770072,4.36239723317722,3.96271474504772
3,0,4.4818417487047,0.0849604293117052,0.39,0.1075,0.243121744428895,0.122207386374845,1.71630257696607,0.648478740606768
3,0.1,4.4818417487047,0.0849604293117052,0.36,0,0.245971263493941,0.128090105562172,1.73741124123815,0.740100668254028
3,0.25,4.4818417487047,0.0849604293117052,0.32,0,0.250985585461708,0.137897709817339,1.77988270391992,0.890100668254028
3,0.5,4.4818417487047,0.0849604293117052,0.275,0,0.261184389210983,0.156296143029637,1.86765256920507,1.1399082927832
3,1,4.4818417487047,0.0849604293117052,0.225,0,0.287538077428154,0.196580029324411,2.09380334895418,1.60422449111856
3,2,4.4818417487047,0.0849604293117052,0.125,0,0.357288598095162,0.283667436540582,2.68299408370951,2.48796827692579
3,3,4.4818417487047,0.0849604293117052,0.04,0,0.439579283989131,0.370798931580655,3.4457345312252,3.30321492524353
3,4,4.4818417487047,0.0849604293117052,0.005,0,0.524059091545867,0.45587350558802,4.2638084040354,4.06343283560492
3,5,4.4818417487047,0.0849604293117052,0,0,0.603539776577204,0.536819717564178,4.99359051886227,4.7659145715131
4,0,3.71211165928224,0.101839299938056,0.355,0.19,0.215625323230142,0.189569639932162,1.41808897195807,0.654547790505546
4,0.1,3.71211165928224,0.101839299938056,0.305,0.0025,0.22002043043466,0.199384249305307,1.4486602839186,0.748039511535473
4,0.25,3.71211165928224,0.101839299938056,0.26,0,0.227557678363717,0.215651654211046,1.50609422249549,0.898030315035783
4,0.5,3.71211165928224,0.101839299938056,0.22,0,0.242367879278222,0.245952559284281,1.62591048024843,1.14803031503578
4,1,3.71211165928224,0.101839299938056,0.16,0,0.278704139960219,0.314198704566505,1.90699979223149,1.64803031503578
4,2,3.71211165928224,0.101839299938056,0.065,0,0.367251794895038,0.457224133377558,2.6218462978605,2.57177027707405
4,3,3.71211165928224,0.101839299938056,0.02,0,0.460171967223288,0.59280774411519,3.36947437539256,3.35810001945521
4,4,3.71211165928224,0.101839299938056,0,0,0.548433404730461,0.725133910958023,4.08163140762158,4.08619415580868
4,5,3.71211165928224,0.101839299938056,0,0,0.63100139017021,0.824429119897343,4.70372619717922,4.57372143354182
5,0,4.28112930354501,0.137438708266364,0.38,0.225,0.205276931994792,0.178967514735462,1.41952112194247,0.69599660423728
5,0.1,4.28112930354501,0.137438708266364,0.345,0.02,0.209412034310487,0.187752899794439,1.44225168454591,0.779811722604773
5,0.25,4.28112930354501,0.137438708266364,0.31,0,0.216534581958501,0.2022689587275,1.48795296985075,0.928768633804626
5,0.5,4.28112930354501,0.137438708266364,0.255,0,0.230596347038137,0.229163343828379,1.58673986660235,1.17652568180059
5,1,4.28112930354501,0.137438708266364,0.155,0,0.265266105185039,0.288590439666923,1.8442294368934,1.65225657142701
5,2,4.28112930354501,0.137438708266364,0.05,0,0.350535090790632,0.414143371410277,2.59532779194548,2.53608368867403
5,3,4.28112930354501,0.137438708266364,0.025,0,0.443170643729556,0.525999570905593,3.42162171392592,3.2243648756266
5,4,4.28112930354501,0.137438708266364,0.005,0,0.527915121004975,0.62973684479102,4.13093877986726,3.80738837725404
