gamma,mean_viol_DLR,std_viol_DLR,mean_viol_DLR2obf,std_viol_DLR2obf,mean_relerr_DLR,std_relerr_DLR,mean_relerr_DLR2obf,std_relerr_DLR2obf,mean_abs_error_DLR,std_abs_error_DLR,mean_abs_error_DLR2obf,std_abs_error_DLR2obf
0,0.349,0.0288482620312251,0.23275,0.0622991216274801,0.188186587485858,0.0259002140524273,0.116171456353662,0.0458208007463332,1.49707317167764,0.180582957952252,0.920572341693514,0.346579205092319
0.1,0.3305,0.0273302843827949,0.09,0.0383514449966795,0.190581780179166,0.0256265064868922,0.121444953980802,0.04629770941966,1.52441371521793,0.178211133371774,0.99133375054113,0.34961807986598
0.25,0.2965,0.031976553910639,0.02475,0.0194525776640983,0.19492914406235,0.025213836852874,0.129986785449409,0.046926295569663,1.57337929187049,0.17389711859045,1.12660365899013,0.351076447794642
0.5,0.246,0.0416199738373563,0.00475,0.00794512429103535,0.204031718517438,0.0245656894347054,0.145519080602075,0.0479131870077001,1.67598292557406,0.161133239259406,1.37123013751454,0.353109699232241
1,0.172,0.0381663027639129,0.00025,0.000790569415042095,0.228088500240728,0.0237008129837591,0.179703363478472,0.0501546433376994,1.94555244957544,0.136835660891722,1.86783638816418,0.35224348500182
2,0.0875,0.0170375402502174,0,0,0.292051791944892,0.0248645781025731,0.253739364659731,0.0562922023095575,2.64679495428537,0.116268958419565,2.84677833982616,0.32689179715353
3,0.046,0.0130809445802324,0,0,0.367150481575298,0.029703848754263,0.32990403728695,0.0651742031149862,3.45441383345734,0.119398295074843,3.79843246719426,0.305805842459092
4,0.0275,0.0125277469819774,0,0,0.445310874193787,0.0366211830173841,0.405766222276065,0.0751156899945824,4.27947370066098,0.129216551219533,4.71814457881719,0.297108244535413
5,0.011,0.00614636297152859,0,0,0.522252475748719,0.0433287896143268,0.481328703504656,0.0852758756557595,5.08129521846442,0.149592708617505,5.6167667839064,0.289540653953819
