user_id,gamma,max_over_DLR,max_over_DLR2obf,viol_DLR,viol_DLR2obf,relerr_DLR,relerr_DLR2obf,abs_error_DLR,abs_error_DLR2obf
1,0,9.2040067946799,0.651966016548649,0.34,0.265,0.201706189295019,0.111007245328527,1.748441898733,0.806541533288893
1,0.1,9.2040067946799,0.651966016548649,0.325,0.0875,0.203820328810304,0.1165178755175,1.77723676117486,0.879064386686054
1,0.25,9.2040067946799,0.651966016548649,0.29,0.035,0.207565727149587,0.125495728666694,1.82898449173729,1.01427187539158
1,0.5,9.2040067946799,0.651966016548649,0.265,0.0075,0.215246353499652,0.141948072576669,1.9276457294679,1.25610292454539
1,1,9.2040067946799,0.651966016548649,0.17,0,0.23531652698449,0.17852152275565,2.19010685505599,1.75495409655338
1,2,9.2040067946799,0.651966016548649,0.1,0,0.289225562619957,0.258526247741033,2.87660303560329,2.74922000467397
1,3,9.2040067946799,0.651966016548649,0.06,0,0.354186151039928,0.340637999923122,3.67116738100466,3.71227575878264
1,4,9.2040067946799,0.651966016548649,0.05,0,0.424282304664342,0.421793579921791,4.49517043937476,4.63238647945401
1,5,9.2040067946799,0.651966016548649,0.015,0,0.495805611420198,0.502800452176431,5.3275229772585,5.53333955051662
2,0,4.41820390713626,0.866314860223641,0.35,0.31,0.178669774675513,0.152369286078946,1.37209332986688,0.905596411438016
2,0.1,4.41820390713626,0.866314860223641,0.33,0.1325,0.181096689579122,0.158221777129009,1.39950513570768,0.965030368880943
2,0.25,4.41820390713626,0.866314860223641,0.285,0.0475,0.185622404217742,0.167782856347025,1.45071568130044,1.08971537201452
2,0.5,4.41820390713626,0.866314860223641,0.245,0.01,0.195333234362428,0.185437243004577,1.55902371944544,1.32650663449
2,1,4.41820390713626,0.866314860223641,0.18,0,0.221480663368434,0.225304970002266,1.82914468296248,1.82310563132516
2,2,4.41820390713626,0.866314860223641,0.1,0,0.291290561214448,0.314845051290069,2.50507287750605,2.82310563132516
2,3,4.41820390713626,0.866314860223641,0.04,0,0.372748943218474,0.409202184374171,3.30421937810888,3.8078471858014
2,4,4.41820390713626,0.866314860223641,0.015,0,0.457812255161446,0.5028134621208,4.15944934888591,4.74459928001195
2,5,4.41820390713626,0.866314860223641,0,0,0.53824077507338,0.594382822616591,4.97049314559906,5.6344467237275
3,0,7.4252221309148,0.340893954968249,0.365,0.2,0.151154967306696,0.0542616479188457,1.30399257759242,0.485548404270858
3,0.1,7.4252221309148,0.340893954968249,0.33,0.0475,0.153239046545171,0.0595358345830293,1.33003984180419,0.565942964619327
3,0.25,7.4252221309148,0.340893954968249,0.305,0.015,0.157139610460688,0.0683154087753661,1.3760487301232,0.707390093025423
3,0.5,7.4252221309148,0.340893954968249,0.235,0,0.165533954077723,0.0844411993624465,1.48077403050494,0.956469987150034
3,1,7.4252221309148,0.340893954968249,0.145,0,0.188174266928832,0.119494416581086,1.76591412560283,1.45646998715003
3,2,7.4252221309148,0.340893954968249,0.08,0,0.248573693718463,0.19352802105088,2.50245834723774,2.45598388099956
3,3,7.4252221309148,0.340893954968249,0.03,0,0.317895021350401,0.267352464215067,3.30290988162127,3.42315356697946
3,4,7.4252221309148,0.340893954968249,0.025,0,0.386920554395014,0.339037957108049,4.08159741469208,4.34187329874751
3,5,7.4252221309148,0.340893954968249,0.005,0,0.455646097641294,0.410239324944393,4.85577334046458,5.24099228364743
4,0,7.26543678073492,0.431292998779293,0.39,0.275,0.210270023974389,0.1783378688642,1.5420557653716,1.1707273540563
4,0.1,7.26543678073492,0.431292998779293,0.365,0.155,0.212471938790153,0.184926953437129,1.56118489104239,1.22796422633692
4,0.25,7.26543678073492,0.431292998779293,0.34,0.055,0.216559493964924,0.195398925667024,1.59932893139762,1.35049841111524
4,0.5,7.26543678073492,0.431292998779293,0.29,0,0.22533079925347,0.214130686793756,1.6781130804876,1.59213202885674
4,1,7.26543678073492,0.431292998779293,0.185,0,0.249199013017836,0.254846105651746,1.91458731665334,2.08056525904333
4,2,7.26543678073492,0.431292998779293,0.09,0,0.314721439916781,0.343088143173161,2.61342980578945,3.03310750043328
4,3,7.26543678073492,0.431292998779293,0.05,0,0.393755409337161,0.43599109528898,3.42701188051163,3.97960199765483
4,4,7.26543678073492,0.431292998779293,0.03,0,0.476349980372323,0.528829408927973,4.25411279803358,4.89126066048863
4,5,7.26543678073492,0.431292998779293,0.015,0,0.555868796845806,0.622122671666409,5.03099292359627,5.78875139175906
5,0,10.1312153883306,0.542335131929731,0.315,0.265,0.195467686003468,0.109425893065027,1.52660748689925,0.864273070651159
5,0.1,10.1312153883306,0.542335131929731,0.3,0.105,0.197769288671004,0.11383646651973,1.5603658710003,0.929357938065073
5,0.25,10.1312153883306,0.542335131929731,0.27,0.0125,0.201925675625294,0.1210381621941,1.6176863596547,1.06425263896813
5,0.5,10.1312153883306,0.542335131929731,0.23,0.0025,0.210600540004407,0.134317500040898,1.73044320005019,1.31128549982363
5,1,10.1312153883306,0.542335131929731,0.19,0,0.233552019262701,0.164118737054113,2.00834122281042,1.80784213271028
5,2,10.1312153883306,0.542335131929731,0.08,0,0.295095617425234,0.229405302857133,2.70846434934253,2.76719567268346
5,3,10.1312153883306,0.542335131929731,0.045,0,0.368366036902945,0.297887082570528,3.53509009476122,3.70711301045264
5,4,10.1312153883306,0.542335131929731,0.025,0,0.440558119652638,0.366296182983467,4.31031612870339,4.6108388805233
5,5,10.1312153883306,0.542335131929731,0.02,0,0.511433704195973,0.435613017248983,5.03402402055889,5.5108388805233
6,0,10.5819366216806,0.245028559381618,0.395,0.165,0.230855487405567,0.193522002363424,1.84327207173078,1.60146854243109
6,0.1,10.5819366216806,0.245028559381618,0.38,0.0325,0.232625188369889,0.198995155838224,1.86101584126874,1.68708685582815
6,0.25,10.5819366216806,0.245028559381618,0.36,0,0.235920959247219,0.207528757564303,1.89227505601397,1.83309254491831
6,0.5,10.5819366216806,0.245028559381618,0.34,0,0.243042040515653,0.222503443469189,1.95334787478018,2.08309254491831
6,1,10.5819366216806,0.245028559381618,0.265,0,0.262735183876914,0.254537247600175,2.12919060775307,2.57767758623675
6,2,10.5819366216806,0.245028559381618,0.115,0,0.318600002530922,0.321671507667487,2.71857758876323,3.48417898845143
6,3,10.5819366216806,0.245028559381618,0.065,0,0.388230357343247,0.392296472531526,3.49133113876175,4.38417898845143
6,4,10.5819366216806,0.245028559381618,0.035,0,0.46511367153269,0.464775132971352,4.34102808624445,5.28135805665683
6,5,10.5819366216806,0.245028559381618,0.015,0,0.543718410707209,0.535987725857853,5.1975943742374,6.13367622406828
7,0,5.18009122002712,0.537629785814832,0.36,0.3075,0.212259223201393,0.0958574816569738,1.41878350237786,0.654480735038294
7,0.1,5.18009122002712,0.537629785814832,0.345,0.1225,0.214498568966148,0.101183191737618,1.44300631174279,0.713695711487283
7,0.25,5.18009122002712,0.537629785814832,0.305,0.01,0.218829042168266,0.110071080148796,1.48774668671603,0.850796169357466
7,0.5,5.18009122002712,0.537629785814832,0.23,0.0025,0.228462416264367,0.126705968265214,1.59195991567217,1.09841943262813
7,1,5.18009122002712,0.537629785814832,0.165,0,0.255427464858513,0.164217061391388,1.87151022212125,1.59823128369906
7,2,5.18009122002712,0.537629785814832,0.105,0,0.330243042566585,0.24684855828784,2.55864509686883,2.59823128369906
7,3,5.18009122002712,0.537629785814832,0.06,0,0.418984219787894,0.331615690893913,3.32572216983012,3.57264255050567
7,4,5.18009122002712,0.537629785814832,0.04,0,0.513329286431698,0.416501418879867,4.12323871635184,4.52264255050567
7,5,5.18009122002712,0.537629785814832,0.015,0,0.606846931394689,0.502256526673535,4.92517400272131,5.47143516395464
8,0,7.68665638240836,0.316094316121895,0.31,0.2825,0.16150451842021,0.0882520747549793,1.40082454157289,0.8141645226259
8,0.1,7.68665638240836,0.316094316121895,0.29,0.0825,0.164626800037278,0.0916608038518749,1.43620213382337,0.880206015449018
8,0.25,7.68665638240836,0.316094316121895,0.265,0.0275,0.169973602146628,0.0972777182371464,1.49595956244915,1.01515038033359
8,0.5,7.68665638240836,0.316094316121895,0.2,0,0.180472840252196,0.10774327784169,1.61846588021421,1.26356189352662
8,1,7.68665638240836,0.316094316121895,0.125,0,0.20626585129148,0.131580142471041,1.92708801865411,1.76356189352662
8,2,7.68665638240836,0.316094316121895,0.06,0,0.269999073018265,0.185408678576002,2.6979597447108,2.76356189352662
8,3,7.68665638240836,0.316094316121895,0.025,0,0.34059431143608,0.242852962292737,3.52924347324663,3.76356189352662
8,4,7.68665638240836,0.316094316121895,0.01,0,0.41379428231872,0.301855732928621,4.38284621758917,4.76356189352662
8,5,7.68665638240836,0.316094316121895,0.01,0,0.486392222759819,0.36154482028854,5.19906630314591,5.76130771580676
9,0,5.46039972195196,0.267087678442286,0.345,0.12,0.165135217591185,0.110977864734199,1.30062758214623,1.30146106034776
9,0.1,5.46039972195196,0.267087678442286,0.315,0.0625,0.168371874356055,0.11699439090498,1.33095144125626,1.38348793717865
9,0.25,5.46039972195196,0.267087678442286,0.265,0.005,0.174103474762002,0.126250821003495,1.3882878526959,1.52456368448024
9,0.5,5.46039972195196,0.267087678442286,0.205,0,0.185742472256281,0.142160902754316,1.51050036095789,1.77441146751551
9,1,5.46039972195196,0.267087678442286,0.145,0,0.215207706349681,0.175192564288462,1.81790834349553,2.27441146751551
9,2,5.46039972195196,0.267087678442286,0.065,0,0.289297309875853,0.242988693623598,2.57732426662046,3.25346870576537
9,3,5.46039972195196,0.267087678442286,0.04,0,0.372995037438143,0.309257629654724,3.42292533033305,4.15810871676359
9,4,5.46039972195196,0.267087678442286,0.015,0,0.456382213000722,0.374615026509679,4.25088056659713,5.02824559587316
9,5,5.46039972195196,0.267087678442286,0.005,0,0.536278830321481,0.439392457227149,5.02913796025367,5.87671523426482
10,0,7.67026746732964,1.05851948650785,0.335,0.23,0.173902481754194,0.0656504163659493,1.50355331907132,0.574959732623277
10,0.1,7.67026746732964,1.05851948650785,0.325,0.075,0.176216090389266,0.0704209514045132,1.53238471648039,0.649563942485576
10,0.25,7.67026746732964,1.05851948650785,0.285,0.0425,0.180368204520316,0.0784272139384601,1.58145760184369,0.783624648902777
10,0.5,7.67026746732964,1.05851948650785,0.225,0.025,0.188966612881205,0.0933723947226615,1.69051842354485,1.01734233740843
10,1,7.67026746732964,1.05851948650785,0.155,0.0025,0.211459193624951,0.126624377571393,1.97796518662331,1.50856153286156
10,2,7.67026746732964,1.05851948650785,0.085,0,0.270830420413825,0.198347273862014,2.68049481315063,2.50644261029997
10,3,7.67026746732964,1.05851948650785,0.045,0,0.34079972317963,0.269160477883428,3.50305254469883,3.44260738049699
10,4,7.67026746732964,1.05851948650785,0.035,0,0.415426464256151,0.338393864980413,4.36328627342197,4.33241374896917
10,5,7.67026746732964,1.05851948650785,0.01,0,0.489044781909743,0.406127848774619,5.20937109310225,5.18327014386205
