user_id,gamma,max_over_DLR,max_over_DLR2obf,viol_DLR,viol_DLR2obf,relerr_DLR,relerr_DLR2obf,abs_error_DLR,abs_error_DLR2obf
1,0,10.0248987427764,0.179103448018098,0.35,0.25,0.224314628641775,0.168390014462233,1.68373956115801,1.13066419983899
1,0.1,10.0248987427764,0.179103448018098,0.325,0.0175,0.226507899376674,0.173857257031016,1.71087118411515,1.21230625872651
1,0.25,10.0248987427764,0.179103448018098,0.3,0,0.230488750790738,0.182579403758647,1.75920292932082,1.36107125452421
1,0.5,10.0248987427764,0.179103448018098,0.25,0,0.238858359234596,0.198299047668064,1.85894537871065,1.61107125452421
1,1,10.0248987427764,0.179103448018098,0.21,0,0.261286315364878,0.233063843899554,2.10503757632413,2.11107125452421
1,2,10.0248987427764,0.179103448018098,0.105,0,0.32271948072571,0.310041838890331,2.74875674008638,3.10119220801562
1,3,10.0248987427764,0.179103448018098,0.045,0,0.396926207130501,0.389082752253065,3.56771406578898,4.03147438275677
1,4,10.0248987427764,0.179103448018098,0.035,0,0.475565503939969,0.469100142731169,4.38533152080061,4.93147438275677
1,5,10.0248987427764,0.179103448018098,0.02,0,0.55495695753307,0.550662001058836,5.19110271987115,5.83147438275677
2,0,9.47479933409688,0.826353752017016,0.41,0.375,0.215678488908396,0.116491044890695,1.58944941174968,0.632973088257317
2,0.1,9.47479933409688,0.826353752017016,0.38,0.1125,0.217925791990319,0.122547212152227,1.6060913841968,0.690690368749138
2,0.25,9.47479933409688,0.826353752017016,0.33,0.045,0.222023127320894,0.132812665505099,1.64280891741998,0.818258799499499
2,0.5,9.47479933409688,0.826353752017016,0.27,0.015,0.230668276690514,0.152341445681238,1.73180500630097,1.05606289735661
2,1,9.47479933409688,0.826353752017016,0.175,0,0.253859414713848,0.196618106252689,1.99929645413619,1.54496846186204
2,2,9.47479933409688,0.826353752017016,0.085,0,0.317106315603455,0.288184460238892,2.69656382733669,2.41833103853913
2,3,9.47479933409688,0.826353752017016,0.055,0,0.39316761832738,0.37976289044527,3.50033855465136,3.2174773175639
2,4,9.47479933409688,0.826353752017016,0.03,0,0.473933449422793,0.468270630015152,4.31505722390904,3.95598427080199
2,5,9.47479933409688,0.826353752017016,0.015,0,0.553224548739584,0.554010158888341,5.0935759316894,4.64707302560044
3,0,8.72961467440668,0.250930222428233,0.35,0.175,0.209094347992853,0.189515097977401,1.65170927761703,1.69644617315713
3,0.1,8.72961467440668,0.250930222428233,0.325,0.0375,0.211232028434065,0.194729373944692,1.67966097540147,1.78153898849871
3,0.25,8.72961467440668,0.250930222428233,0.305,0.0025,0.215081562326237,0.202829656108987,1.72806273735127,1.92639403734798
3,0.5,8.72961467440668,0.250930222428233,0.25,0,0.223108617556977,0.216893790229406,1.82696018330531,2.16544710920842
3,1,8.72961467440668,0.250930222428233,0.18,0,0.244428809339693,0.24678607607285,2.0828494254624,2.64044710920842
3,2,8.72961467440668,0.250930222428233,0.11,0,0.302348068082971,0.310988081453534,2.74928510683867,3.5822055289516
3,3,8.72961467440668,0.250930222428233,0.035,0,0.372182275928469,0.377241770484455,3.56576500878095,4.4838796419821
3,4,8.72961467440668,0.250930222428233,0.025,0,0.447429396624969,0.445200467526518,4.4258109145077,5.38154572455839
3,5,8.72961467440668,0.250930222428233,0.02,0,0.523084637424569,0.51197548201301,5.25647002647084,6.23336379456451
4,0,7.23217869505126,0.400213037694027,0.405,0.32,0.191406179963883,0.0247740683217758,1.68273753537366,0.153582651970884
4,0.1,7.23217869505126,0.400213037694027,0.375,0.0725,0.193027142294422,0.030428908366938,1.69968542857999,0.222857864292899
4,0.25,7.23217869505126,0.400213037694027,0.34,0.01,0.196056374287028,0.0419081284796435,1.73559074508625,0.363318618433346
4,0.5,7.23217869505126,0.400213037694027,0.275,0,0.202615068178411,0.0640774314068983,1.81926630164269,0.611630557312724
4,1,7.23217869505126,0.400213037694027,0.2,0,0.220729148764161,0.111473928864736,2.05839740676297,1.11163055731272
4,2,7.23217869505126,0.400213037694027,0.1,0,0.2716876755513,0.202415871311599,2.71382301283869,2.03271981663872
4,3,7.23217869505126,0.400213037694027,0.07,0,0.334536744656424,0.290145586270857,3.48924245932876,2.88318325366448
4,4,7.23217869505126,0.400213037694027,0.05,0,0.402971076934604,0.379202628406076,4.30531030305503,3.73318325366448
4,5,7.23217869505126,0.400213037694027,0.025,0,0.471319638470243,0.464909574533369,5.10585401199248,4.54217475312655
5,0,8.36504026518416,0.221052228146227,0.42,0.2475,0.204702413101097,0.110818582451918,1.41081255771317,0.879027448637401
5,0.1,8.36504026518416,0.221052228146227,0.39,0.0425,0.207324464177811,0.114512224685977,1.42448073969817,0.95755917052854
5,0.25,8.36504026518416,0.221052228146227,0.35,0,0.212216189326348,0.120558588904209,1.4557026347998,1.1026411829875
5,0.5,8.36504026518416,0.221052228146227,0.26,0,0.222727393303017,0.131773583940696,1.53887981193039,1.3526411829875
5,1,8.36504026518416,0.221052228146227,0.175,0,0.251134418302243,0.157330710062656,1.78361023925576,1.8526411829875
5,2,8.36504026518416,0.221052228146227,0.08,0,0.327506146971041,0.215512805248945,2.48859743208647,2.8526411829875
5,3,8.36504026518416,0.221052228146227,0.025,0,0.416076030410684,0.278135234928987,3.32308646798163,3.8526411829875
5,4,8.36504026518416,0.221052228146227,0.01,0,0.505579010410897,0.3427729151742,4.14247553876725,4.8526411829875
