gamma,mean_viol_DLR,std_viol_DLR,mean_viol_DLR2obf,std_viol_DLR2obf,mean_relerr_DLR,std_relerr_DLR,mean_relerr_DLR2obf,std_relerr_DLR2obf,mean_abs_error_DLR,std_abs_error_DLR,mean_abs_error_DLR2obf,std_abs_error_DLR2obf
0,0.347,0.0285968141193696,0.219,0.058252324703254,0.18842663129451,0.0259285942346707,0.116701109547576,0.0460005493201629,1.49975826752566,0.181083042236284,0.927807638969151,0.347396876003815
0.1,0.326,0.027968235951204,0.092,0.0383297099736832,0.190857116501791,0.0256684580885175,0.121999541920919,0.0464693883160337,1.52761357898766,0.178806231816837,0.999679542625953,0.350157596468886
0.25,0.2955,0.0331201516367973,0.0255,0.0189590201340798,0.195254577757679,0.0252761501684304,0.130571399080713,0.0470887100976239,1.57722457016572,0.17460234254171,1.13483923583427,0.351878254510211
0.5,0.2445,0.0409233701229777,0.00475,0.00794512429103535,0.204432419220702,0.0246609778857438,0.146139246642769,0.0480654230667261,1.68076205837239,0.161794207171405,1.37951884509892,0.353935148995686
1,0.1715,0.0379363502022357,0.00025,0.000790569415042095,0.228608692898085,0.0238524333328804,0.180362879520447,0.050294716400783,1.95151193744625,0.138083118575076,1.87612669243296,0.353108644892458
2,0.0875,0.0170375402502174,0,0,0.292714334067365,0.0250679544589542,0.254431169128925,0.0564087295396552,2.65404588119277,0.118289901646882,2.8551379766061,0.327655362128202
3,0.0455,0.0134267560407486,0,0,0.367889468146321,0.0299071710463941,0.330606684047987,0.065269329113874,3.46229149470747,0.121589438113506,3.80677575535512,0.306276211721065
4,0.0275,0.0125277469819774,0,0,0.446097011503986,0.036814595950523,0.406459960007756,0.0752045435213831,4.2876983188016,0.131470353187034,4.72625546618468,0.297594405783483
5,0.011,0.00614636297152859,0,0,0.523065673750667,0.043514696552464,0.482037530654653,0.0853621786583885,5.08974973633417,0.151653623487564,5.62501121837677,0.289871733273224
