user_id,gamma,max_over_DLR,max_over_DLR2obf,viol_DLR,viol_DLR2obf,relerr_DLR,relerr_DLR2obf,abs_error_DLR,abs_error_DLR2obf
1,0,3.73978247986556,0.216424589427886,0.275,0.2825,0.175293098240796,0.105246625050693,1.17832097835006,0.518643616220048
1,0.1,3.73978247986556,0.216424589427886,0.255,0.04,0.17945765076257,0.112137602491718,1.21976264812948,0.593617674881723
1,0.25,3.73978247986556,0.216424589427886,0.22,0,0.186790242181043,0.123859016508801,1.29018587857632,0.740942226028801
1,0.5,3.73978247986556,0.216424589427886,0.195,0,0.201540191396673,0.146068560646942,1.4240852024692,0.990942226028801
1,1,3.73978247986556,0.216424589427886,0.135,0,0.238262348618903,0.196260681101131,1.73801104790023,1.4909422260288
1,2,3.73978247986556,0.216424589427886,0.055,0,0.328348994272157,0.305884135898806,2.50819617820258,2.48930302192889
1,3,3.73978247986556,0.216424589427886,0.03,0,0.426921594488491,0.411927877020415,3.35876334090827,3.39755151311775
1,4,3.73978247986556,0.216424589427886,0,0,0.524433442843821,0.509265325022103,4.19688827203633,4.18398535823091
1,5,3.73978247986556,0.216424589427886,0,0,0.614614403745195,0.598693911979003,4.94595904495568,4.87449998980093
2,0,10.4116705511232,0.531018921956832,0.37,0.24,0.226261682952781,0.207445821064113,1.40168583048542,0.961137266884167
2,0.1,10.4116705511232,0.531018921956832,0.34,0.05,0.228190338641949,0.212685958600091,1.42431987289328,1.03299800484378
2,0.25,10.4116705511232,0.531018921956832,0.305,0.0075,0.231947899928983,0.221273281290196,1.47115120016533,1.17653783158792
2,0.5,10.4116705511232,0.531018921956832,0.285,0.0025,0.24038765659989,0.237274514186261,1.55805191542168,1.42281137472185
2,1,10.4116705511232,0.531018921956832,0.205,0,0.264389436134791,0.273840333123098,1.78873881758613,1.90933196453122
2,2,10.4116705511232,0.531018921956832,0.085,0,0.33262862720801,0.354528020173631,2.46317040376832,2.79513603512044
2,3,10.4116705511232,0.531018921956832,0.035,0,0.414140288004954,0.436884787946956,3.24618011365784,3.57864871357194
2,4,10.4116705511232,0.531018921956832,0.005,0,0.500649559284506,0.520862001507163,4.08216457182311,4.33105006918918
2,5,10.4116705511232,0.531018921956832,0.005,0,0.584081936932098,0.603769506708128,4.84429661411675,5.04241127574066
3,0,8.56376898963374,0.3433303390636,0.375,0.335,0.214509674889178,0.0635329545090299,1.68383773031442,0.281184973022325
3,0.1,8.56376898963374,0.3433303390636,0.35,0.025,0.216852688680218,0.0674470990875568,1.70643477080582,0.357639573507279
3,0.25,8.56376898963374,0.3433303390636,0.315,0.005,0.221055840632416,0.0750630434757011,1.74990414564787,0.504605649974627
3,0.5,8.56376898963374,0.3433303390636,0.255,0,0.229780001740803,0.091032639300326,1.8473781226935,0.753873815825528
3,1,8.56376898963374,0.3433303390636,0.18,0,0.252805893209731,0.129442162633197,2.09974832410273,1.25387381582553
3,2,8.56376898963374,0.3433303390636,0.105,0,0.314829042676457,0.215279860611781,2.76424709635375,2.25387381582553
3,3,8.56376898963374,0.3433303390636,0.075,0,0.389373117865557,0.304642201709239,3.54006497299899,3.25387381582553
3,4,8.56376898963374,0.3433303390636,0.025,0,0.470230512370216,0.38992748587651,4.40476866476882,4.18767845227878
3,5,8.56376898963374,0.3433303390636,0.015,0,0.55038246248665,0.47397405482392,5.24843522360202,5.08767845227878
