Metric,Mean,StdDev
Rel_DLR,88.0576881214707,26.4251356839807
Viol_DLR,0.001,0.00209910695296833
Rel_DLR2,130.3935090241,29.9033866242284
Viol_DLR2,0,0
Rel_CRL,4.35892152691789,0.37540638339002
