timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
06-Aug-2026 15:03:44,start,0.0417987,NaN,NaN,NaN,NaN,NaN,5637394432,5637394432,30180814848,30180814848,28049186816,68393086976,0,3278
06-Aug-2026 15:03:44,after_distance_matrix,0.9421444,NaN,NaN,NaN,NaN,NaN,5628305408,5637394432,30189420544,30189420544,28072427520,68393086976,0,8304
06-Aug-2026 15:04:34,after_selected_set,50.3946669,NaN,NaN,NaN,NaN,NaN,5623545856,5637394432,30256001024,30256001024,28679561216,68393086976,0,8494
06-Aug-2026 15:04:58,after_phase1_params,74.6051862,NaN,NaN,NaN,NaN,NaN,5907476480,5907476480,29982195712,29982195712,28681846784,68393086976,0,8528
06-Aug-2026 15:05:06,after_xi_hathat,82.0605394,NaN,NaN,NaN,NaN,NaN,5902409728,5907476480,29972996096,29972996096,28402077696,68393086976,0,8868
06-Aug-2026 15:05:06,after_reduced_problem,82.1272335,NaN,NaN,NaN,NaN,NaN,5614407680,5907476480,30261555200,30261555200,28690624512,68393086976,0,8984
06-Aug-2026 15:05:50,after_cost_and_benchmarks,126.0553921,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,30037516288,30037516288,28352532480,68393086976,0,9390
06-Aug-2026 15:05:50,after_privacy_budget,126.103925,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,30036893696,30036893696,28350767104,68393086976,0,9270
06-Aug-2026 15:05:50,eps4_after_agent_master_2ppo,126.1828263,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,30035156992,30035156992,28349202432,68393086976,0,9496
06-Aug-2026 15:05:50,eps4_after_benders_2ppo,126.3913754,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,29971623936,29971623936,28322611200,68393086976,0,10278
06-Aug-2026 15:05:50,eps4_after_agent_master_lb,126.4608343,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,29970452480,29970452480,28322283520,68393086976,0,9784
06-Aug-2026 15:05:50,eps4_after_benders_lb,126.6530503,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,29969235968,29969235968,28326137856,68393086976,0,10738
06-Aug-2026 15:05:50,eps7_after_agent_master_2ppo,126.7296856,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,29970477056,29970477056,28326752256,68393086976,0,10384
06-Aug-2026 15:05:50,eps7_after_benders_2ppo,126.9077701,NaN,NaN,NaN,NaN,NaN,5621379072,5907476480,29970583552,29970583552,28328009728,68393086976,0,11166
06-Aug-2026 15:05:50,eps7_after_agent_master_lb,126.9828356,NaN,NaN,NaN,NaN,NaN,5620064256,5907476480,29969473536,29969473536,28325859328,68393086976,0,10672
06-Aug-2026 15:05:51,eps7_after_benders_lb,127.157474,NaN,NaN,NaN,NaN,NaN,5620084736,5907476480,29969788928,29969788928,28326522880,68393086976,0,11626
06-Aug-2026 15:05:51,eps10_after_agent_master_2ppo,127.2355468,NaN,NaN,NaN,NaN,NaN,5621137408,5907476480,29970161664,29970161664,28326330368,68393086976,0,11274
06-Aug-2026 15:05:51,eps10_after_benders_2ppo,127.515849,NaN,NaN,NaN,NaN,NaN,5621149696,5907476480,29967650816,29967650816,28327673856,68393086976,0,12056
06-Aug-2026 15:05:51,eps10_after_agent_master_lb,127.5877118,NaN,NaN,NaN,NaN,NaN,5621149696,5907476480,29968080896,29968080896,28325785600,68393086976,0,11578
06-Aug-2026 15:05:51,eps10_after_benders_lb,127.8612076,NaN,NaN,NaN,NaN,NaN,5621161984,5907476480,29966311424,29966311424,28323643392,68393086976,0,12532
06-Aug-2026 15:05:51,finish,127.9196656,NaN,NaN,NaN,NaN,NaN,5621161984,5907476480,29970649088,29970649088,28327157760,68393086976,0,13414
