timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
06-Aug-2026 15:05:52,start,0.0445423,NaN,NaN,NaN,NaN,NaN,5602488320,5602488320,29988474880,29988474880,28329525248,68393086976,0,3278
06-Aug-2026 15:05:53,after_distance_matrix,1.1426404,NaN,NaN,NaN,NaN,NaN,5615071232,5615071232,30036246528,30036246528,28362027008,68393086976,0,8304
06-Aug-2026 15:06:44,after_selected_set,52.4428489,NaN,NaN,NaN,NaN,NaN,5615104000,5615104000,30248288256,30248288256,28488667136,68393086976,0,8494
06-Aug-2026 15:07:40,after_phase1_params,107.9780279,NaN,NaN,NaN,NaN,NaN,5915078656,5915078656,27598094336,27598094336,26720555008,68393086976,0,8528
06-Aug-2026 15:08:49,after_xi_hathat,177.6371148,NaN,NaN,NaN,NaN,NaN,5887148032,5915078656,27757182976,27757182976,26464997376,68393086976,0,8868
06-Aug-2026 15:08:50,after_reduced_problem,177.7018843,NaN,NaN,NaN,NaN,NaN,5599145984,5915078656,28045746176,28045746176,26745942016,68393086976,0,8984
06-Aug-2026 15:09:34,after_cost_and_benchmarks,222.4735336,NaN,NaN,NaN,NaN,NaN,5601005568,5915078656,28122796032,28122796032,26780323840,68393086976,0,9390
06-Aug-2026 15:09:34,after_privacy_budget,222.5210732,NaN,NaN,NaN,NaN,NaN,5601005568,5915078656,28122017792,28122017792,26776104960,68393086976,0,9270
06-Aug-2026 15:09:35,eps4_after_agent_master_2ppo,223.0402018,NaN,NaN,NaN,NaN,NaN,5601005568,5915078656,28124782592,28124782592,26778677248,68393086976,0,9496
06-Aug-2026 15:09:35,eps4_after_benders_2ppo,223.3088237,NaN,NaN,NaN,NaN,NaN,5601005568,5915078656,28123590656,28123590656,26777796608,68393086976,0,10278
06-Aug-2026 15:09:36,eps4_after_agent_master_lb,223.8181607,NaN,NaN,NaN,NaN,NaN,5601005568,5915078656,28122128384,28122128384,26776801280,68393086976,0,9784
06-Aug-2026 15:09:38,eps4_after_benders_lb,225.8724656,NaN,NaN,NaN,NaN,NaN,5619953664,5915078656,28123557888,28123557888,26775293952,68393086976,0,10738
06-Aug-2026 15:09:38,eps7_after_agent_master_2ppo,226.3084839,NaN,NaN,NaN,NaN,NaN,5619953664,5915078656,28118233088,28118233088,26771460096,68393086976,0,10384
06-Aug-2026 15:09:39,eps7_after_benders_2ppo,226.6883443,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28115685376,28115685376,26771767296,68393086976,0,11166
06-Aug-2026 15:09:39,eps7_after_agent_master_lb,227.1425072,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28109164544,28109164544,26773262336,68393086976,0,10672
06-Aug-2026 15:09:39,eps7_after_benders_lb,227.5594088,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28108800000,28108800000,26775453696,68393086976,0,11626
06-Aug-2026 15:09:40,eps10_after_agent_master_2ppo,227.9598618,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28108709888,28108709888,26770919424,68393086976,0,11274
06-Aug-2026 15:09:40,eps10_after_benders_2ppo,228.4068977,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28025901056,28025901056,26737913856,68393086976,0,12056
06-Aug-2026 15:09:41,eps10_after_agent_master_lb,228.8161192,NaN,NaN,NaN,NaN,NaN,5620060160,5915078656,28023164928,28023164928,26737917952,68393086976,0,11578
06-Aug-2026 15:09:41,eps10_after_benders_lb,229.2498715,NaN,NaN,NaN,NaN,NaN,5620064256,5915078656,28005851136,28005851136,26735554560,68393086976,0,12532
06-Aug-2026 15:09:41,finish,229.2996421,NaN,NaN,NaN,NaN,NaN,5620064256,5915078656,28005851136,28005851136,26735493120,68393086976,0,13414
