timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
2026-07-10 17:50:06,start,0.032122,NaN,NaN,NaN,NaN,NaN,3711729664,3711729664,14190116864,14190116864,20010467328,68424036352,0,3270
2026-07-10 17:50:06,after_distance_matrix,0.9822893,NaN,NaN,NaN,NaN,NaN,4587581440,4587581440,13318963200,13318963200,19150200832,68424036352,0,8296
2026-07-10 17:50:57,after_selected_set,51.6302109,NaN,NaN,NaN,NaN,NaN,5160419328,5160419328,12902457344,12902457344,19026870272,68424036352,0,8486
2026-07-10 17:52:27,after_phase1_params,141.9835629,NaN,NaN,NaN,NaN,NaN,5736423424,5736423424,12326244352,12326244352,18712084480,68424036352,0,8520
2026-07-10 18:00:47,after_xi_hathat,641.0107336,NaN,NaN,NaN,NaN,NaN,6025027584,6025027584,14247952384,14247952384,20145418240,68424036352,0,8860
2026-07-10 18:00:47,after_reduced_problem,641.0759653,NaN,NaN,NaN,NaN,NaN,5737025536,6025027584,14536433664,14536433664,20434296832,68424036352,0,8976
2026-07-10 18:01:20,after_cost_and_benchmarks,674.6627158,NaN,NaN,NaN,NaN,NaN,5740089344,6025027584,14631280640,14631280640,20476461056,68424036352,0,9382
2026-07-10 18:01:20,after_privacy_budget,674.7138096,NaN,NaN,NaN,NaN,NaN,5740089344,6025027584,14628950016,14628950016,20475604992,68424036352,0,9262
2026-07-10 18:01:21,eps4_after_agent_master_2ppo,675.6099548,NaN,NaN,NaN,NaN,NaN,5740879872,6025027584,14632853504,14632853504,20479135744,68424036352,0,9488
2026-07-10 18:01:22,eps4_after_benders_2ppo,676.2650609,NaN,NaN,NaN,NaN,NaN,5751525376,6025027584,14536900608,14536900608,20409622528,68424036352,0,10270
2026-07-10 18:01:23,eps4_after_agent_master_lb,677.1633735,NaN,NaN,NaN,NaN,NaN,5751525376,6025027584,14544281600,14544281600,20417396736,68424036352,0,9776
2026-07-10 18:01:23,eps4_after_benders_lb,677.9096732,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14539898880,14539898880,20415365120,68424036352,0,10730
2026-07-10 18:01:24,eps7_after_agent_master_2ppo,678.8411014,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14537289728,14537289728,20408803328,68424036352,0,10376
2026-07-10 18:01:25,eps7_after_benders_2ppo,679.1844695,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14541066240,14541066240,20406448128,68424036352,0,11158
2026-07-10 18:01:26,eps7_after_agent_master_lb,680.0952747,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14542839808,14542839808,20414050304,68424036352,0,10664
2026-07-10 18:01:26,eps7_after_benders_lb,680.471193,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14535946240,14535946240,20408229888,68424036352,0,11618
2026-07-10 18:01:27,eps10_after_agent_master_2ppo,681.3937499,NaN,NaN,NaN,NaN,NaN,5755457536,6025027584,14536089600,14536089600,20403453952,68424036352,0,11266
2026-07-10 18:01:28,eps10_after_benders_2ppo,682.2057489,NaN,NaN,NaN,NaN,NaN,5755858944,6025027584,14540738560,14540738560,20408983552,68424036352,0,12048
2026-07-10 18:01:29,eps10_after_agent_master_lb,683.1393807,NaN,NaN,NaN,NaN,NaN,5755858944,6025027584,14537011200,14537011200,20405723136,68424036352,0,11570
2026-07-10 18:01:29,eps10_after_benders_lb,683.9682425,NaN,NaN,NaN,NaN,NaN,5756907520,6025027584,14535983104,14535983104,20403220480,68424036352,0,12524
2026-07-10 18:01:30,finish,684.0206985,NaN,NaN,NaN,NaN,NaN,5757956096,6025027584,14531231744,14531231744,20401479680,68424036352,0,13406
