timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
2026-07-10 17:43:44,start,0.0325853,NaN,NaN,NaN,NaN,NaN,3698532352,3698532352,14287974400,14287974400,19450707968,68424036352,0,3270
2026-07-10 17:43:44,after_distance_matrix,0.2194061,NaN,NaN,NaN,NaN,NaN,3795648512,3795648512,14183051264,14183051264,19351166976,68424036352,0,8296
2026-07-10 17:43:45,after_selected_set,1.1554264,NaN,NaN,NaN,NaN,NaN,3833741312,3833741312,14130802688,14130802688,19298177024,68424036352,0,8486
2026-07-10 17:43:48,after_phase1_params,4.6465246,NaN,NaN,NaN,NaN,NaN,3898728448,3898728448,14148374528,14148374528,19341029376,68424036352,0,8520
2026-07-10 17:43:55,after_xi_hathat,11.3638338,NaN,NaN,NaN,NaN,NaN,3930927104,3930927104,14060331008,14060331008,19235487744,68424036352,0,8860
2026-07-10 17:43:55,after_reduced_problem,11.4230443,NaN,NaN,NaN,NaN,NaN,3898925056,3930927104,14088151040,14088151040,19264962560,68424036352,0,8976
2026-07-10 17:44:06,after_cost_and_benchmarks,22.7912968,NaN,NaN,NaN,NaN,NaN,3900387328,3930927104,14180966400,14180966400,19316072448,68424036352,0,9382
2026-07-10 17:44:06,after_privacy_budget,22.832656,NaN,NaN,NaN,NaN,NaN,3900387328,3930927104,14180966400,14180966400,19316072448,68424036352,0,9262
2026-07-10 17:44:07,eps4_after_agent_master_2ppo,23.0001585,NaN,NaN,NaN,NaN,NaN,3901894656,3930927104,14176641024,14176641024,19314425856,68424036352,0,9488
2026-07-10 17:44:07,eps4_after_benders_2ppo,23.1233435,NaN,NaN,NaN,NaN,NaN,3909062656,3930927104,14121312256,14121312256,19256684544,68424036352,0,10270
2026-07-10 17:44:07,eps4_after_agent_master_lb,23.2914514,NaN,NaN,NaN,NaN,NaN,3909062656,3930927104,14096084992,14096084992,19254816768,68424036352,0,9776
2026-07-10 17:44:07,eps4_after_benders_lb,23.4169282,NaN,NaN,NaN,NaN,NaN,3910897664,3930927104,14097657856,14097657856,19258912768,68424036352,0,10730
2026-07-10 17:44:07,eps7_after_agent_master_2ppo,23.5747989,NaN,NaN,NaN,NaN,NaN,3910897664,3930927104,14096752640,14096752640,19258806272,68424036352,0,10376
2026-07-10 17:44:07,eps7_after_benders_2ppo,23.6687709,NaN,NaN,NaN,NaN,NaN,3911434240,3930927104,14095056896,14095056896,19257999360,68424036352,0,11158
2026-07-10 17:44:07,eps7_after_agent_master_lb,23.8217934,NaN,NaN,NaN,NaN,NaN,3911434240,3930927104,14093852672,14093852672,19254972416,68424036352,0,10664
2026-07-10 17:44:07,eps7_after_benders_lb,23.9196287,NaN,NaN,NaN,NaN,NaN,3912482816,3930927104,14093180928,14093180928,19254239232,68424036352,0,11618
2026-07-10 17:44:08,eps10_after_agent_master_2ppo,24.0709212,NaN,NaN,NaN,NaN,NaN,3912482816,3930927104,14091722752,14091722752,19253977088,68424036352,0,11266
2026-07-10 17:44:08,eps10_after_benders_2ppo,24.186615,NaN,NaN,NaN,NaN,NaN,3913416704,3930927104,14090735616,14090735616,19253280768,68424036352,0,12048
2026-07-10 17:44:08,eps10_after_agent_master_lb,24.3390798,NaN,NaN,NaN,NaN,NaN,3913416704,3930927104,14091837440,14091837440,19254390784,68424036352,0,11570
2026-07-10 17:44:08,eps10_after_benders_lb,24.4402609,NaN,NaN,NaN,NaN,NaN,3913416704,3930927104,14094442496,14094442496,19254849536,68424036352,0,12524
2026-07-10 17:44:08,finish,24.4822647,NaN,NaN,NaN,NaN,NaN,3913416704,3930927104,14092079104,14092079104,19254865920,68424036352,0,13406
