timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
06-Aug-2026 15:01:41,start,0.0405368,NaN,NaN,NaN,NaN,NaN,5577756672,5577756672,29767274496,29767274496,27791212544,68393086976,0,3278
06-Aug-2026 15:01:42,after_distance_matrix,1.0904019,NaN,NaN,NaN,NaN,NaN,5584121856,5584121856,29810049024,29810049024,27767451648,68393086976,0,8304
06-Aug-2026 15:02:31,after_selected_set,50.166285,NaN,NaN,NaN,NaN,NaN,5604278272,5604278272,30021644288,30021644288,27957846016,68393086976,0,8494
06-Aug-2026 15:02:53,after_phase1_params,71.829342,NaN,NaN,NaN,NaN,NaN,5895176192,5895176192,29885784064,29885784064,28057948160,68393086976,0,8528
06-Aug-2026 15:02:59,after_xi_hathat,78.1985736,NaN,NaN,NaN,NaN,NaN,5912309760,5912309760,29835878400,29835878400,27726938112,68393086976,0,8868
06-Aug-2026 15:02:59,after_reduced_problem,78.2595043,NaN,NaN,NaN,NaN,NaN,5624307712,5912309760,30124441600,30124441600,28015136768,68393086976,0,8984
06-Aug-2026 15:03:41,after_cost_and_benchmarks,120.1379953,NaN,NaN,NaN,NaN,NaN,5606248448,5912309760,30147928064,30147928064,28052611072,68393086976,0,9390
06-Aug-2026 15:03:41,after_privacy_budget,120.189522,NaN,NaN,NaN,NaN,NaN,5606248448,5912309760,30148587520,30148587520,28055003136,68393086976,0,9270
06-Aug-2026 15:03:41,eps4_after_agent_master_2ppo,120.2722081,NaN,NaN,NaN,NaN,NaN,5606248448,5912309760,30146621440,30146621440,28048773120,68393086976,0,9496
06-Aug-2026 15:03:42,eps4_after_benders_2ppo,120.4663409,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30150090752,30150090752,28049473536,68393086976,0,10278
06-Aug-2026 15:03:42,eps4_after_agent_master_lb,120.5421119,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30149058560,30149058560,28049956864,68393086976,0,9784
06-Aug-2026 15:03:42,eps4_after_benders_lb,120.7317004,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30146007040,30146007040,28047622144,68393086976,0,10738
06-Aug-2026 15:03:42,eps7_after_agent_master_2ppo,120.8275319,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30146007040,30146007040,28047224832,68393086976,0,10384
06-Aug-2026 15:03:42,eps7_after_benders_2ppo,121.0252535,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30145105920,30145105920,28047298560,68393086976,0,11166
06-Aug-2026 15:03:42,eps7_after_agent_master_lb,121.1031215,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30207946752,30207946752,28086153216,68393086976,0,10672
06-Aug-2026 15:03:42,eps7_after_benders_lb,121.300195,NaN,NaN,NaN,NaN,NaN,5604147200,5912309760,30211022848,30211022848,28082143232,68393086976,0,11626
06-Aug-2026 15:03:42,eps10_after_agent_master_2ppo,121.375148,NaN,NaN,NaN,NaN,NaN,5604151296,5912309760,30211407872,30211407872,28082343936,68393086976,0,11274
06-Aug-2026 15:03:43,eps10_after_benders_2ppo,121.5466474,NaN,NaN,NaN,NaN,NaN,5604151296,5912309760,30212325376,30212325376,28083253248,68393086976,0,12056
06-Aug-2026 15:03:43,eps10_after_agent_master_lb,121.6208744,NaN,NaN,NaN,NaN,NaN,5604151296,5912309760,30211117056,30211117056,28082360320,68393086976,0,11578
06-Aug-2026 15:03:43,eps10_after_benders_lb,121.7930679,NaN,NaN,NaN,NaN,NaN,5604151296,5912309760,30212587520,30212587520,28083802112,68393086976,0,12532
06-Aug-2026 15:03:43,finish,121.8412358,NaN,NaN,NaN,NaN,NaN,5604151296,5912309760,30212587520,30212587520,28083822592,68393086976,0,13414
