timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
2026-07-10 17:04:46,start,0.0456443,NaN,NaN,NaN,NaN,NaN,3216523264,3216523264,17682206720,17682206720,22174085120,68424036352,0,3270
2026-07-10 17:04:46,after_distance_matrix,0.342348,NaN,NaN,NaN,NaN,NaN,3315060736,3315060736,17581191168,17581191168,22067699712,68424036352,0,8296
2026-07-10 17:04:47,after_selected_set,1.3345471,NaN,NaN,NaN,NaN,NaN,3356033024,3356033024,17564540928,17564540928,22054998016,68424036352,0,8486
2026-07-10 17:04:48,after_phase1_params,2.8114299,NaN,NaN,NaN,NaN,NaN,3425247232,3425247232,17476833280,17476833280,21992935424,68424036352,0,8520
2026-07-10 17:04:49,after_xi_hathat,3.7170404,NaN,NaN,NaN,NaN,NaN,3461681152,3461681152,17437548544,17437548544,21919719424,68424036352,0,8860
2026-07-10 17:04:49,after_reduced_problem,3.7937262,NaN,NaN,NaN,NaN,NaN,3432108032,3461681152,17463812096,17463812096,21949587456,68424036352,0,8976
2026-07-10 17:05:24,after_cost_and_benchmarks,38.9456602,NaN,NaN,NaN,NaN,NaN,3511689216,3511689216,17537548288,17537548288,21985660928,68424036352,0,9382
2026-07-10 17:05:25,after_privacy_budget,38.9892507,NaN,NaN,NaN,NaN,NaN,3511689216,3511689216,17533480960,17533480960,21984739328,68424036352,0,9262
2026-07-10 17:05:25,eps4_after_agent_master_2ppo,39.1735235,NaN,NaN,NaN,NaN,NaN,3529883648,3529883648,17526984704,17526984704,21978189824,68424036352,0,9488
2026-07-10 17:05:25,eps4_after_benders_2ppo,39.7735735,NaN,NaN,NaN,NaN,NaN,3594825728,3594825728,17402290176,17402290176,21869166592,68424036352,0,10270
2026-07-10 17:05:25,eps4_after_agent_master_lb,39.8345789,NaN,NaN,NaN,NaN,NaN,3598004224,3598004224,17395040256,17395040256,21863415808,68424036352,0,9776
2026-07-10 17:05:25,eps4_after_benders_lb,39.9250349,NaN,NaN,NaN,NaN,NaN,3601485824,3601485824,17388269568,17388269568,21858091008,68424036352,0,10730
2026-07-10 17:05:26,eps7_after_agent_master_2ppo,39.9876148,NaN,NaN,NaN,NaN,NaN,3602534400,3602534400,17386561536,17386561536,21857071104,68424036352,0,10376
2026-07-10 17:05:26,eps7_after_benders_2ppo,40.0601718,NaN,NaN,NaN,NaN,NaN,3603001344,3603001344,17386897408,17386897408,21855256576,68424036352,0,11158
2026-07-10 17:05:26,eps7_after_agent_master_lb,40.1052315,NaN,NaN,NaN,NaN,NaN,3603001344,3603001344,17386897408,17386897408,21854859264,68424036352,0,10664
2026-07-10 17:05:26,eps7_after_benders_lb,40.1780497,NaN,NaN,NaN,NaN,NaN,3603001344,3603001344,17385517056,17385517056,21853999104,68424036352,0,11618
2026-07-10 17:05:26,eps10_after_agent_master_2ppo,40.2316894,NaN,NaN,NaN,NaN,NaN,3603001344,3603001344,17385517056,17385517056,21853605888,68424036352,0,11266
2026-07-10 17:05:26,eps10_after_benders_2ppo,40.3126545,NaN,NaN,NaN,NaN,NaN,3605991424,3605991424,17382432768,17382432768,21853089792,68424036352,0,12048
2026-07-10 17:05:26,eps10_after_agent_master_lb,40.3561016,NaN,NaN,NaN,NaN,NaN,3606323200,3606323200,17382432768,17382432768,21851840512,68424036352,0,11570
2026-07-10 17:05:26,eps10_after_benders_lb,40.4319019,NaN,NaN,NaN,NaN,NaN,3606974464,3606974464,17382240256,17382240256,21849546752,68424036352,0,12524
2026-07-10 17:06:51,finish,125.7162703,NaN,NaN,NaN,NaN,NaN,3617947648,3617947648,17109102592,17109102592,21663854592,68424036352,0,13406
