timestamp,stage,elapsed_sec,selected_n,current_n,obf_k,epsilon,nr_agent,matlab_mem_used_bytes,matlab_mem_peak_so_far_bytes,matlab_mem_available_all_arrays_bytes,matlab_max_possible_array_bytes,physical_mem_available_bytes,physical_mem_total_bytes,tracked_vars_bytes,workspace_bytes
2026-07-15 17:42:04,start,0.0445032,NaN,NaN,NaN,NaN,NaN,2997563392,2997563392,11919716352,11919716352,14989139968,68424036352,0,3270
2026-07-15 17:42:05,after_distance_matrix,1.4199243,NaN,NaN,NaN,NaN,NaN,3879116800,3879116800,11039346688,11039346688,14079209472,68424036352,0,8296
2026-07-15 17:42:57,after_selected_set,53.0180415,NaN,NaN,NaN,NaN,NaN,4455690240,4455690240,10606583808,10606583808,13843603456,68424036352,0,8486
2026-07-15 17:43:29,after_phase1_params,85.1588524,NaN,NaN,NaN,NaN,NaN,5034254336,5034254336,10021228544,10021228544,13548814336,68424036352,0,8520
2026-07-15 17:43:44,after_xi_hathat,100.8829911,NaN,NaN,NaN,NaN,NaN,5330817024,5330817024,9598083072,9598083072,12867031040,68424036352,0,8860
2026-07-15 17:43:45,after_reduced_problem,100.9897817,NaN,NaN,NaN,NaN,NaN,5044195328,5330817024,9879560192,9879560192,13154168832,68424036352,0,8976
2026-07-15 17:44:27,after_cost_and_benchmarks,143.2142738,NaN,NaN,NaN,NaN,NaN,5112131584,5330817024,9990819840,9990819840,13387587584,68424036352,0,9382
2026-07-15 17:44:27,after_privacy_budget,143.3101727,NaN,NaN,NaN,NaN,NaN,5112131584,5330817024,9988210688,9988210688,13385519104,68424036352,0,9262
2026-07-15 17:44:27,eps4_after_agent_master_2ppo,143.8628144,NaN,NaN,NaN,NaN,NaN,5136162816,5330817024,9985970176,9985970176,13384019968,68424036352,0,9488
2026-07-15 17:44:29,eps4_after_benders_2ppo,145.4179536,NaN,NaN,NaN,NaN,NaN,5232214016,5330817024,9818324992,9818324992,13263773696,68424036352,0,10270
2026-07-15 17:44:29,eps4_after_agent_master_lb,145.5343551,NaN,NaN,NaN,NaN,NaN,5233274880,5330817024,9816096768,9816096768,13262790656,68424036352,0,9776
2026-07-15 17:44:29,eps4_after_benders_lb,145.8149347,NaN,NaN,NaN,NaN,NaN,5236195328,5330817024,9814642688,9814642688,13259649024,68424036352,0,10730
2026-07-15 17:44:29,eps7_after_agent_master_2ppo,145.9251589,NaN,NaN,NaN,NaN,NaN,5236195328,5330817024,9812406272,9812406272,13259235328,68424036352,0,10376
2026-07-15 17:44:30,eps7_after_benders_2ppo,146.2016517,NaN,NaN,NaN,NaN,NaN,5237678080,5330817024,9810575360,9810575360,13256790016,68424036352,0,11158
2026-07-15 17:44:30,eps7_after_agent_master_lb,146.297474,NaN,NaN,NaN,NaN,NaN,5237678080,5330817024,9810542592,9810542592,13256593408,68424036352,0,10664
2026-07-15 17:44:30,eps7_after_benders_lb,146.5842326,NaN,NaN,NaN,NaN,NaN,5237686272,5330817024,9809264640,9809264640,13255716864,68424036352,0,11618
2026-07-15 17:44:30,eps10_after_agent_master_2ppo,146.6950165,NaN,NaN,NaN,NaN,NaN,5238734848,5330817024,9808084992,9808084992,13255127040,68424036352,0,11266
2026-07-15 17:44:31,eps10_after_benders_2ppo,146.9484624,NaN,NaN,NaN,NaN,NaN,5238738944,5330817024,9813254144,9813254144,13253173248,68424036352,0,12048
2026-07-15 17:44:31,eps10_after_agent_master_lb,147.0463766,NaN,NaN,NaN,NaN,NaN,5238738944,5330817024,9807335424,9807335424,13251481600,68424036352,0,11570
2026-07-15 17:44:31,eps10_after_benders_lb,147.342989,NaN,NaN,NaN,NaN,NaN,5238751232,5330817024,9805447168,9805447168,13250981888,68424036352,0,12524
2026-07-15 17:44:31,finish,147.4089175,NaN,NaN,NaN,NaN,NaN,5238751232,5330817024,9806733312,9806733312,13250998272,68424036352,0,13406
