Starting node index,Ending node index,Travel cost from the starting node to the ending node
1316.0,1416.0,0.0043892289356977756
1317.0,1318.0,0.005992614537922392
1317.0,1417.0,0.004405272522790077
1318.0,1319.0,0.004693215741887043
1318.0,1418.0,0.0032251006185801917
1319.0,1320.0,0.006238303302188091
1319.0,1419.0,0.004451598589267043
1320.0,1321.0,0.004649587750546113
1320.0,1420.0,0.003864108317583364
1321.0,1322.0,0.00561548736264001
1321.0,1421.0,0.004017526925860917
1322.0,1323.0,0.0067869306906691495
1322.0,1422.0,0.0044642765617757246
1323.0,1324.0,0.0046556332437260465
1323.0,1423.0,0.0028193959814116864
1324.0,1325.0,0.005031104869695098
1324.0,1424.0,0.00417657766598973
1325.0,1326.0,0.004266139605086373
1325.0,1425.0,0.005974756465330374
1326.0,1426.0,0.005643919560017315
1358.0,1458.0,0.0036193231591121473
1408.0,1409.0,0.003126254580174099
1409.0,1410.0,0.007431720641953602
1409.0,1509.0,0.005817949024351715
1410.0,1510.0,0.0038532351342733793
1412.0,1413.0,0.004354700679724992
1412.0,1512.0,0.0028635481382330314
1413.0,1414.0,0.006298083811756592
1413.0,1513.0,0.0050474153266852045
1414.0,1415.0,0.005039529828267677
1414.0,1514.0,0.003687814878760551
1415.0,1416.0,0.005877435665327164
1415.0,1515.0,0.004906610308548903
1416.0,1417.0,0.005907829127523766
1416.0,1516.0,0.0037643050487465675
1417.0,1418.0,0.005506066200117999
1417.0,1517.0,0.004040818483917318
1418.0,1419.0,0.005291960884197308
1418.0,1518.0,0.00539736963436783
1419.0,1420.0,0.00529818695404608
1419.0,1519.0,0.004538446540393857
1420.0,1421.0,0.006264551937686222
1420.0,1520.0,0.00440846257667881
1421.0,1422.0,0.0055621438474834
1421.0,1521.0,0.003262579375282492
1422.0,1423.0,0.006105363297947277
1422.0,1522.0,0.00372552822831376
1423.0,1424.0,0.0044566967588142185
1423.0,1523.0,0.005153754456706091
1424.0,1425.0,0.006208163355615991
1424.0,1524.0,0.0038756351737466747
1425.0,1426.0,0.005651727864118532
1425.0,1525.0,0.003960476745289585
1426.0,1427.0,0.0064126980281318975
1426.0,1526.0,0.004694693280721573
1427.0,1527.0,0.0028946220824130962
1458.0,1459.0,0.0035628208052008886
1459.0,1460.0,0.008194965475212524
1459.0,1559.0,0.0018072245377913048
1460.0,1461.0,0.003507798355100431
1460.0,1560.0,0.003526294492804004
1461.0,1462.0,0.003978938393583911
1461.0,1561.0,0.004204747119628476
1462.0,1562.0,0.004618946598518066
1509.0,1510.0,0.0013080085053283974
1510.0,1511.0,0.00622354632826205
1510.0,1610.0,0.007745611660804686
1511.0,1512.0,0.008261332476054494
1511.0,1611.0,0.004825076104066468
1512.0,1513.0,0.0035788977758447202
1512.0,1612.0,0.0024565333948493367
1513.0,1514.0,0.0071851330565318745
1513.0,1613.0,0.0024652687967014
1514.0,1515.0,0.004010621583993534
1515.0,1516.0,0.008111552405059197
1516.0,1517.0,0.004708599146244391
1517.0,1518.0,0.0046664455691700826
1517.0,1617.0,0.003351901612515166
1518.0,1519.0,0.005564788331099587
1518.0,1618.0,0.0038683635260927498
1519.0,1520.0,0.006466836559713169
1519.0,1619.0,0.005174923429382561
1520.0,1521.0,0.006903279038975035
1520.0,1620.0,0.0049644796474586205
1521.0,1522.0,0.004015382743892554
1521.0,1621.0,0.005569375279149362
1522.0,1523.0,0.005612792369225794
1522.0,1622.0,0.004086646657104877
1523.0,1524.0,0.005436586153090605
1523.0,1623.0,0.0037463197794659793
1524.0,1525.0,0.004796681561247687
1524.0,1624.0,0.003994584458987512
1525.0,1526.0,0.006447227388584777
1525.0,1625.0,0.0038301285683430973
1526.0,1527.0,0.00527547268023602
1526.0,1626.0,0.0038117817369257966
1527.0,1528.0,0.006303638867352121
1527.0,1627.0,0.003851452323479289
1528.0,1628.0,0.005219689570269619
1559.0,1560.0,0.005134694002574266
1560.0,1561.0,0.005729212683252462
1561.0,1562.0,0.004923049286779503
1561.0,1661.0,0.003747086650984338
1565.0,1566.0,0.008160352553661071
1565.0,1665.0,0.0035665051941658663
1566.0,1567.0,0.004877837009374574
1566.0,1666.0,0.003744067709056661
1567.0,1667.0,0.003488493588923346
1610.0,1611.0,0.000888368037469898
1610.0,1710.0,0.0032847732722367214
1611.0,1612.0,0.010041684783446626
1611.0,1711.0,0.005947087862975772
1612.0,1613.0,0.0020983066148635753
1617.0,1618.0,0.0028319382055379907
1618.0,1619.0,0.003940159958691081
1618.0,1718.0,0.0034156295173807583
1619.0,1620.0,0.008736875740213094
1619.0,1719.0,0.003062479670135188
1620.0,1621.0,0.004577973350728262
1620.0,1720.0,0.003405593340374704
1621.0,1622.0,0.005132103073795303
1621.0,1721.0,0.004194152119316778
1622.0,1623.0,0.00665553564260613
1622.0,1722.0,0.003940951301395279
1623.0,1624.0,0.005476805664792471
1623.0,1723.0,0.004109565486761876
1624.0,1625.0,0.0050949330761104064
1624.0,1724.0,0.004373008575341743
1625.0,1626.0,0.005669863075949589
1625.0,1725.0,0.0040480434841966935
1626.0,1627.0,0.005966382975462881
1626.0,1726.0,0.003560890590849836
1627.0,1628.0,0.007784114911791412
