grid_index,y,x
2593,40.6031786,-73.7391036
2612,40.6075704,-74.1829123
2613,40.6083601,-74.1794099
2615,40.608936,-74.169153
2616,40.6074748,-74.1642611
2617,40.6083774,-74.1582237
2618,40.608167,-74.152801
2619,40.6085465,-74.1471785
2620,40.6080924,-74.1409209
2621,40.6083603,-74.1358843
2622,40.6078377,-74.1303256
2623,40.6085293,-74.1250292
2624,40.608075,-74.118264
2625,40.6081748,-74.1141093
2627,40.6083776,-74.1019043
2628,40.608065,-74.0969317
2629,40.6080974,-74.0915082
2630,40.6078021,-74.0859428
2631,40.6080421,-74.0799288
2632,40.608388,-74.075472
2633,40.60757,-74.069284
2634,40.608456,-74.063821
2635,40.6073791,-74.0580118
2639,40.6086923,-74.0343764
2641,40.6095827,-74.0244387
2642,40.6074503,-74.0172422
2643,40.608479,-74.013766
2644,40.607881,-74.008252
2645,40.607818,-74.00195
2646,40.608775,-73.997503
2647,40.607794,-73.991358
2648,40.607356,-73.986257
2649,40.6079628,-73.980701
2650,40.6086005,-73.9749928
2651,40.60915,-73.96997
2652,40.60763,-73.963891
2653,40.6087476,-73.9582802
2654,40.608816,-73.9531929
2655,40.606979,-73.946986
2656,40.6082357,-73.9422695
2657,40.609055,-73.936761
2658,40.607632,-73.930269
2659,40.6083451,-73.9248256
2660,40.6082673,-73.9205954
2661,40.608305,-73.9133
2662,40.607895,-73.9084517
2663,40.607953,-73.902439
2664,40.6084739,-73.8981288
2677,40.6060953,-73.8226343
2678,40.6078121,-73.8194013
2679,40.6079441,-73.8160315
2687,40.607833,-73.768692
2688,40.6081716,-73.7640214
2689,40.608771,-73.757799
2690,40.6081659,-73.7526365
2691,40.60874,-73.747638
2692,40.606952,-73.74352
2711,40.6116097,-74.1887477
2712,40.611286,-74.1873609
2713,40.6119398,-74.1794595
2715,40.611252,-74.169603
2716,40.612881,-74.162415
2717,40.6126961,-74.1574575
2718,40.6120305,-74.1532817
2719,40.612072,-74.146703
2720,40.612459,-74.14091
2721,40.6122783,-74.1360497
2722,40.612537,-74.130216
2723,40.6121199,-74.1246671
2724,40.61199,-74.118959
2725,40.6126853,-74.1130087
2726,40.6125286,-74.1074886
2727,40.6128757,-74.1026369
2728,40.6110042,-74.0970528
2729,40.612066,-74.090983
2730,40.612316,-74.085928
2731,40.6109471,-74.0790898
2732,40.611698,-74.075038
2733,40.61246,-74.06933
2734,40.6120951,-74.0633903
2735,40.6114317,-74.0600561
2738,40.6136611,-74.0388237
2739,40.6125686,-74.0361057
2740,40.6129426,-74.030724
2741,40.612904,-74.02641
2743,40.611038,-74.013482
2744,40.6125726,-74.0083114
2745,40.611432,-74.001904
2746,40.612215,-73.997171
2747,40.612004,-73.990559
2748,40.612353,-73.986615
2749,40.6126279,-73.9794133
2750,40.612638,-73.974777
2751,40.611808,-73.969525
2752,40.612433,-73.963853
2753,40.6130641,-73.9581512
2754,40.6111259,-73.9525774
2755,40.6117045,-73.946937
2756,40.61182,-73.941161
2757,40.612069,-73.936438
2758,40.612784,-73.930998
2759,40.6122773,-73.9251659
2760,40.6121215,-73.9190067
2761,40.6116674,-73.9129133
2762,40.611779,-73.90856
2763,40.6127835,-73.9021345
2764,40.6117916,-73.8971605
2778,40.6125296,-73.8198343
2787,40.6118876,-73.7701917
2788,40.611243,-73.763882
2789,40.6102233,-73.759176
2790,40.6105436,-73.7534932
2791,40.6114075,-73.7478132
2810,40.616918,-74.1950429
2812,40.6180131,-74.1838764
2813,40.6156797,-74.1791753
2814,40.6183926,-74.1763396
2815,40.6162316,-74.1682448
2816,40.6159739,-74.1634365
2817,40.6163242,-74.1573511
2818,40.6166455,-74.1530339
2819,40.6170702,-74.1470983
2820,40.6165301,-74.1416022
2821,40.615787,-74.136216
2822,40.616461,-74.131122
2823,40.616563,-74.125059
2824,40.61632,-74.119639
2825,40.616647,-74.1144344
2826,40.6150622,-74.1070499
2827,40.6168044,-74.1027433
2828,40.6166981,-74.0974143
2829,40.616571,-74.09098
2830,40.616868,-74.085583
2831,40.616835,-74.07988
2832,40.6167268,-74.0745413
2833,40.616584,-74.069023
2834,40.6163514,-74.0639162
2838,40.6171814,-74.0387716
2839,40.616671,-74.035682
2840,40.6165143,-74.0304678
2841,40.6166781,-74.0252551
2842,40.6167201,-74.018318
2843,40.617118,-74.014327
2844,40.616133,-74.008177
2845,40.617041,-74.003652
2846,40.616555,-73.996582
2847,40.6168331,-73.9925097
2848,40.616522,-73.98586
2849,40.6155566,-73.9796327
2850,40.6164233,-73.9744426
2851,40.6169842,-73.9693826
2852,40.6166298,-73.96363
2853,40.615829,-73.957694
2854,40.616384,-73.952627
2855,40.617001,-73.946993
2856,40.617432,-73.941184
2857,40.615584,-73.935348
2858,40.616922,-73.930602
2859,40.616733,-73.924695
2860,40.617032,-73.919883
2861,40.615929,-73.91311
2862,40.6157271,-73.9091439
2863,40.617032,-73.903099
2864,40.6171938,-73.8985088
2878,40.6147232,-73.8214038
2911,40.6217985,-74.1895747
2915,40.6205422,-74.1692125
2916,40.62031,-74.162371
2917,40.6202524,-74.1566676
2918,40.6206607,-74.1523924
2919,40.6209297,-74.1472199
2920,40.620842,-74.141783
2921,40.620772,-74.136269
2922,40.620512,-74.129884
2923,40.6211844,-74.12472
2924,40.6195884,-74.119783
2925,40.62146,-74.112165
2926,40.620789,-74.107644
2927,40.6196496,-74.1020886
2928,40.6200238,-74.0948197
2929,40.6206112,-74.09245
2930,40.620365,-74.085802
2931,40.620191,-74.079901
2932,40.62028,-74.075049
2933,40.619747,-74.069759
2938,40.6207614,-74.0404726
2939,40.620638,-74.035158
2940,40.6205056,-74.0292876
2941,40.6204285,-74.0244514
2942,40.620722,-74.020296
2943,40.620685,-74.014203
2944,40.620303,-74.007426
2945,40.620696,-74.003436
2946,40.620274,-73.996709
2947,40.621111,-73.99184
2948,40.620131,-73.985693
2949,40.6210781,-73.9811186
2950,40.6208857,-73.975285
2951,40.6194368,-73.969284
2952,40.620095,-73.963268
2953,40.6206127,-73.9585952
