grid_index,y,x
1523,22.5226153,113.9574887
1524,22.5225713,113.9634843
1525,22.5224367,113.9758143
1526,22.5229673,113.9823625
1531,22.521784,114.0271348
1532,22.5212044,114.033881
1533,22.5209886,114.0423149
1534,22.5212008,114.0510814
1535,22.5209811,114.0588986
1536,22.5205307,114.0672823
1614,22.5259784,113.8818339
1615,22.5231331,113.8892042
1616,22.5257021,113.8997388
1617,22.5255461,113.9069326
1618,22.5250209,113.9148059
1619,22.5247868,113.923505
1620,22.5242653,113.9327337
1621,22.5252725,113.9408397
1622,22.5244892,113.949211
1623,22.5255022,113.9590044
1624,22.5260577,113.9643813
1625,22.5250697,113.9737577
1626,22.5241969,113.9821198
1627,22.5250961,113.9908814
1630,22.5254975,114.018538
1631,22.524553,114.0246212
1632,22.5256063,114.0339349
1633,22.524776,114.0415834
1634,22.5253375,114.0513794
1635,22.5249579,114.0589347
1636,22.5254689,114.0670481
1637,22.52601,114.0727691
1714,22.5289197,113.8804412
1715,22.5287723,113.8895009
1716,22.5270853,113.896934
1717,22.5285725,113.9074224
1718,22.5286685,113.914535
1719,22.5287865,113.9243013
1720,22.5280241,113.9315869
1721,22.5290367,113.9408571
1722,22.5290032,113.9496123
1723,22.5281096,113.9587494
1724,22.5282304,113.9659379
1725,22.5282736,113.9736907
1726,22.5283347,113.9807483
1727,22.5271274,113.9929481
1728,22.5293131,113.9972635
1729,22.5297494,114.0076203
1730,22.5286821,114.0171272
1731,22.5281967,114.0259542
1732,22.5283878,114.0337279
1733,22.528769,114.0425534
1734,22.5287858,114.0512348
1735,22.5293057,114.0588382
1736,22.5287409,114.0676614
1737,22.5290235,114.0753713
1785,22.5297342,114.4857873
1787,22.5305036,114.5019189
1812,22.5314956,113.8626422
1814,22.5310564,113.8798579
1815,22.5323047,113.8900792
1816,22.5315555,113.8968635
1817,22.5312735,113.9070445
1818,22.5330205,113.9158963
1819,22.532701,113.9240145
1820,22.5331814,113.9324824
1821,22.5326157,113.941076
1822,22.5323763,113.9497499
1823,22.5330302,113.9576416
1824,22.5321977,113.9662594
1825,22.5339552,113.975918
1827,22.5332252,113.9919408
1828,22.5329461,114.0031573
1829,22.5338873,114.0107086
1830,22.5326956,114.0161634
1831,22.5327591,114.0253058
1832,22.5310065,114.0351308
1833,22.531452,114.0424868
1834,22.5319339,114.0501083
1835,22.5319254,114.0590576
1836,22.5322763,114.0681215
1837,22.5323406,114.0765186
1838,22.5324233,114.0823643
1841,22.5317636,114.1105967
1842,22.5328888,114.1150923
1885,22.5331649,114.485076
1887,22.5307942,114.5025151
1888,22.5317055,114.5080055
1889,22.5316684,114.5164656
1890,22.5315476,114.5247133
1915,22.5353345,113.8900147
1916,22.5349858,113.8994468
1917,22.5371263,113.9070211
1918,22.5362339,113.9155866
1919,22.5354663,113.923489
1920,22.5352233,113.9324907
1921,22.5367138,113.9410024
1922,22.5359789,113.9497787
1923,22.5362473,113.9592079
1924,22.5350892,113.9658421
1925,22.5359688,113.9743324
1926,22.5364441,113.9833146
1927,22.5356644,113.9921961
1928,22.5357969,114.0003069
1929,22.5367299,114.0083083
1930,22.536102,114.0171187
1931,22.5369888,114.0251563
1933,22.5375223,114.0436998
1934,22.5357617,114.0512493
1935,22.5365217,114.0589856
1936,22.5365505,114.0681815
1937,22.5361215,114.0762594
1938,22.5373273,114.0840868
1939,22.5381585,114.0937728
1940,22.5367776,114.1007693
1941,22.5367204,114.1098837
1942,22.5368533,114.1177142
1985,22.5374196,114.4856082
1986,22.5371597,114.489997
1988,22.5347093,114.5101182
1989,22.5373792,114.5144217
1990,22.5376288,114.5203236
2011,22.5407474,113.8599572
2012,22.5409907,113.8632898
2015,22.5399934,113.8899439
2016,22.5406013,113.8966775
2017,22.5396619,113.9065638
2018,22.5404569,113.9156225
2019,22.5403126,113.9223214
2020,22.5408368,113.9314323
2021,22.5403117,113.9404373
2022,22.5405789,113.949123
2023,22.5410096,113.9594518
2024,22.5404532,113.9668736
2025,22.5399032,113.9743372
2026,22.5394565,113.9825081
2027,22.5401029,113.9920689
2028,22.5396328,114.0002421
2029,22.5400141,114.0085308
2030,22.5399302,114.0158592
2031,22.5400123,114.0252407
2032,22.5413111,114.0334956
2033,22.5408175,114.0436118
2034,22.5403307,114.0510471
2035,22.53965,114.0581181
2036,22.5397598,114.0675014
2037,22.540548,114.0760792
2038,22.5406496,114.0841773
2039,22.5401616,114.0938211
2040,22.5400193,114.1025363
2041,22.539477,114.1100038
2042,22.5402977,114.1186797
2043,22.5400639,114.1271238
2085,22.5412045,114.4825759
2086,22.5387622,114.4895496
2088,22.5415502,114.5107575
2089,22.5386802,114.5141185
2111,22.54516,113.8574057
2115,22.5445834,113.8906659
2116,22.5439157,113.8999648
2117,22.5439486,113.9062803
2118,22.5437123,113.9149683
2119,22.5443433,113.923325
2120,22.5440375,113.9322617
2121,22.5438893,113.9407139
2122,22.5439257,113.9491916
2123,22.5432754,113.9585922
2124,22.5426603,113.967072
2125,22.5438728,113.9732595
2126,22.5450372,113.9834678
2127,22.5438755,113.9913932
2128,22.5454694,113.9960459
2129,22.5442794,114.0084013
2130,22.5439988,114.0166054
2131,22.5451997,114.0256669
2132,22.5439722,114.0351923
2133,22.5444212,114.0420289
2134,22.5435904,114.0509487
2135,22.5434686,114.0591023
2136,22.544,114.0673208
