Metric,Mean,StdDev
Rel_DLR,12.5704548595375,18.1125429607436
Viol_DLR,0.02175,0.00478713553878169
Rel_DLR2,34.9874897573045,55.9361839149796
Viol_DLR2,0.000625,0.000433012701892219
Rel_CRL,1.27418527338547,0.321827632876713
