Metric,Mean,StdDev
Rel_DLR,0.6405073104914,0.0353173103796537
Viol_DLR,0.431875,0.0483494945681958
Rel_DLR2,0.608913664520504,0.0318277806281314
Viol_DLR2,0.4119375,0.0321802160690385
Rel_CRL,0.66642185327069,0.0262604062315397
