Metric,Mean,StdDev
Rel_DLR,366.475300089001,124.243150921029
Viol_DLR,0.5755,0.078590663991766
Rel_DLR2,345.828481812354,184.89514869415
Viol_DLR2,0.5546875,0.108927116640363
Rel_CRL,23.7096043642142,31.5664860195375
