Grid Index,NW Lat,NW Lon,NE Lat,NE Lon,SW Lat,SW Lon,SE Lat,SE Lon
2262,51.599093618000005,0.0013100839999999891,51.599093618000005,0.009554265999999988,51.595161837000006,0.0013100839999999891,51.595161837000006,0.009554265999999988
2263,51.599093618000005,0.009554265999999978,51.599093618000005,0.017798447999999977,51.595161837000006,0.009554265999999978,51.595161837000006,0.017798447999999977
2264,51.599093618000005,0.017798447999999967,51.599093618000005,0.026042629999999966,51.595161837000006,0.017798447999999967,51.595161837000006,0.026042629999999966
2265,51.599093618000005,0.026042629999999956,51.599093618000005,0.03428681199999996,51.595161837000006,0.026042629999999956,51.595161837000006,0.03428681199999996
2266,51.599093618000005,0.034286811999999944,51.599093618000005,0.04253099399999995,51.595161837000006,0.034286811999999944,51.595161837000006,0.04253099399999995
2267,51.599093618000005,0.04253099399999993,51.599093618000005,0.050775175999999936,51.595161837000006,0.04253099399999993,51.595161837000006,0.050775175999999936
2268,51.599093618000005,0.05077517599999992,51.599093618000005,0.059019357999999925,51.595161837000006,0.05077517599999992,51.595161837000006,0.059019357999999925
2269,51.599093618000005,0.05901935799999991,51.599093618000005,0.06726353999999991,51.595161837000006,0.05901935799999991,51.595161837000006,0.06726353999999991
2270,51.599093618000005,0.06726354000000001,51.599093618000005,0.07550772200000001,51.595161837000006,0.06726354000000001,51.595161837000006,0.07550772200000001
2271,51.599093618000005,0.075507722,51.599093618000005,0.083751904,51.595161837000006,0.075507722,51.595161837000006,0.083751904
2272,51.599093618000005,0.08375190399999999,51.599093618000005,0.09199608599999999,51.595161837000006,0.08375190399999999,51.595161837000006,0.09199608599999999
2273,51.599093618000005,0.09199608599999998,51.599093618000005,0.10024026799999998,51.595161837000006,0.09199608599999998,51.595161837000006,0.10024026799999998
2274,51.599093618000005,0.10024026799999997,51.599093618000005,0.10848444999999997,51.595161837000006,0.10024026799999997,51.595161837000006,0.10848444999999997
2275,51.599093618000005,0.10848444999999995,51.599093618000005,0.11672863199999996,51.595161837000006,0.10848444999999995,51.595161837000006,0.11672863199999996
2276,51.599093618000005,0.11672863199999994,51.599093618000005,0.12497281399999995,51.595161837000006,0.11672863199999994,51.595161837000006,0.12497281399999995
2277,51.599093618000005,0.12497281399999993,51.599093618000005,0.13321699599999992,51.595161837000006,0.12497281399999993,51.595161837000006,0.13321699599999992
2278,51.599093618000005,0.13321699599999992,51.599093618000005,0.1414611779999999,51.595161837000006,0.13321699599999992,51.595161837000006,0.1414611779999999
2279,51.599093618000005,0.1414611779999999,51.599093618000005,0.1497053599999999,51.595161837000006,0.1414611779999999,51.595161837000006,0.1497053599999999
2280,51.599093618000005,0.14970536,51.599093618000005,0.157949542,51.595161837000006,0.14970536,51.595161837000006,0.157949542
2281,51.599093618000005,0.157949542,51.599093618000005,0.166193724,51.595161837000006,0.157949542,51.595161837000006,0.166193724
2282,51.599093618000005,0.166193724,51.599093618000005,0.17443790599999998,51.595161837000006,0.166193724,51.595161837000006,0.17443790599999998
2283,51.599093618000005,0.17443790599999998,51.599093618000005,0.18268208799999996,51.595161837000006,0.17443790599999998,51.595161837000006,0.18268208799999996
2284,51.599093618000005,0.18268208799999996,51.599093618000005,0.19092626999999995,51.595161837000006,0.18268208799999996,51.595161837000006,0.19092626999999995
2285,51.599093618000005,0.19092626999999995,51.599093618000005,0.19917045199999994,51.595161837000006,0.19092626999999995,51.595161837000006,0.19917045199999994
2286,51.599093618000005,0.19917045199999994,51.599093618000005,0.20741463399999993,51.595161837000006,0.19917045199999994,51.595161837000006,0.20741463399999993
2287,51.599093618000005,0.20741463399999993,51.599093618000005,0.21565881599999992,51.595161837000006,0.20741463399999993,51.595161837000006,0.21565881599999992
2288,51.599093618000005,0.21565881599999992,51.599093618000005,0.2239029979999999,51.595161837000006,0.21565881599999992,51.595161837000006,0.2239029979999999
2289,51.599093618000005,0.2239029979999999,51.599093618000005,0.2321471799999999,51.595161837000006,0.2239029979999999,51.595161837000006,0.2321471799999999
2290,51.599093618000005,0.2321471799999999,51.599093618000005,0.2403913619999999,51.595161837000006,0.2321471799999999,51.595161837000006,0.2403913619999999
2291,51.599093618000005,0.240391362,51.599093618000005,0.24863554399999999,51.595161837000006,0.240391362,51.595161837000006,0.24863554399999999
2292,51.599093618000005,0.24863554399999999,51.599093618000005,0.256879726,51.595161837000006,0.24863554399999999,51.595161837000006,0.256879726
2293,51.599093618000005,0.256879726,51.599093618000005,0.26512390799999996,51.595161837000006,0.256879726,51.595161837000006,0.26512390799999996
2294,51.599093618000005,0.26512390799999996,51.599093618000005,0.27336808999999995,51.595161837000006,0.26512390799999996,51.595161837000006,0.27336808999999995
2295,51.599093618000005,0.27336808999999995,51.599093618000005,0.28161227199999994,51.595161837000006,0.27336808999999995,51.595161837000006,0.28161227199999994
2296,51.599093618000005,0.28161227199999994,51.599093618000005,0.28985645399999993,51.595161837000006,0.28161227199999994,51.595161837000006,0.28985645399999993
2297,51.599093618000005,0.28985645399999993,51.599093618000005,0.2981006359999999,51.595161837000006,0.28985645399999993,51.595161837000006,0.2981006359999999
2298,51.599093618000005,0.2981006359999999,51.599093618000005,0.3063448179999999,51.595161837000006,0.2981006359999999,51.595161837000006,0.3063448179999999
2299,51.599093618000005,0.3063448179999999,51.599093618000005,0.3145889999999999,51.595161837000006,0.3063448179999999,51.595161837000006,0.3145889999999999
2300,51.595161837,-0.5098292,51.595161837,-0.501585018,51.591230056,-0.5098292,51.591230056,-0.501585018
2301,51.595161837,-0.501585018,51.595161837,-0.493340836,51.591230056,-0.501585018,51.591230056,-0.493340836
2302,51.595161837,-0.493340836,51.595161837,-0.485096654,51.591230056,-0.493340836,51.591230056,-0.485096654
2303,51.595161837,-0.48509665399999996,51.595161837,-0.47685247199999997,51.591230056,-0.48509665399999996,51.591230056,-0.47685247199999997
2304,51.595161837,-0.47685247199999997,51.595161837,-0.46860829,51.591230056,-0.47685247199999997,51.591230056,-0.46860829
2305,51.595161837,-0.46860829,51.595161837,-0.460364108,51.591230056,-0.46860829,51.591230056,-0.460364108
2306,51.595161837,-0.460364108,51.595161837,-0.452119926,51.591230056,-0.460364108,51.591230056,-0.452119926
2307,51.595161837,-0.452119926,51.595161837,-0.443875744,51.591230056,-0.452119926,51.591230056,-0.443875744
2308,51.595161837,-0.44387574399999996,51.595161837,-0.43563156199999997,51.591230056,-0.44387574399999996,51.591230056,-0.43563156199999997
2309,51.595161837,-0.43563156199999997,51.595161837,-0.42738738,51.591230056,-0.43563156199999997,51.591230056,-0.42738738
2310,51.595161837,-0.42738738,51.595161837,-0.419143198,51.591230056,-0.42738738,51.591230056,-0.419143198
2311,51.595161837,-0.419143198,51.595161837,-0.410899016,51.591230056,-0.419143198,51.591230056,-0.410899016
2312,51.595161837,-0.410899016,51.595161837,-0.402654834,51.591230056,-0.410899016,51.591230056,-0.402654834
2313,51.595161837,-0.402654834,51.595161837,-0.39441065200000003,51.591230056,-0.402654834,51.591230056,-0.39441065200000003
2314,51.595161837,-0.39441065200000003,51.595161837,-0.38616647000000004,51.591230056,-0.39441065200000003,51.591230056,-0.38616647000000004
2315,51.595161837,-0.38616647,51.595161837,-0.377922288,51.591230056,-0.38616647,51.591230056,-0.377922288
2316,51.595161837,-0.377922288,51.595161837,-0.369678106,51.591230056,-0.377922288,51.591230056,-0.369678106
2317,51.595161837,-0.369678106,51.595161837,-0.361433924,51.591230056,-0.369678106,51.591230056,-0.361433924
2318,51.595161837,-0.36143392399999996,51.595161837,-0.353189742,51.591230056,-0.36143392399999996,51.591230056,-0.353189742
2319,51.595161837,-0.353189742,51.595161837,-0.34494556,51.591230056,-0.353189742,51.591230056,-0.34494556
2320,51.595161837,-0.34494556,51.595161837,-0.336701378,51.591230056,-0.34494556,51.591230056,-0.336701378
2321,51.595161837,-0.336701378,51.595161837,-0.328457196,51.591230056,-0.336701378,51.591230056,-0.328457196
2322,51.595161837,-0.328457196,51.595161837,-0.320213014,51.591230056,-0.328457196,51.591230056,-0.320213014
2323,51.595161837,-0.320213014,51.595161837,-0.31196883200000003,51.591230056,-0.320213014,51.591230056,-0.31196883200000003
2324,51.595161837,-0.31196883200000003,51.595161837,-0.30372465000000004,51.591230056,-0.31196883200000003,51.591230056,-0.30372465000000004
2325,51.595161837,-0.30372465000000004,51.595161837,-0.29548046800000005,51.591230056,-0.30372465000000004,51.591230056,-0.29548046800000005
2326,51.595161837,-0.295480468,51.595161837,-0.287236286,51.591230056,-0.295480468,51.591230056,-0.287236286
2327,51.595161837,-0.287236286,51.595161837,-0.278992104,51.591230056,-0.287236286,51.591230056,-0.278992104
2328,51.595161837,-0.278992104,51.595161837,-0.27074792200000003,51.591230056,-0.278992104,51.591230056,-0.27074792200000003
2329,51.595161837,-0.270747922,51.595161837,-0.26250374,51.591230056,-0.270747922,51.591230056,-0.26250374
2330,51.595161837,-0.26250374,51.595161837,-0.254259558,51.591230056,-0.26250374,51.591230056,-0.254259558
2331,51.595161837,-0.254259558,51.595161837,-0.246015376,51.591230056,-0.254259558,51.591230056,-0.246015376
2332,51.595161837,-0.246015376,51.595161837,-0.23777119400000002,51.591230056,-0.246015376,51.591230056,-0.23777119400000002
2333,51.595161837,-0.23777119400000002,51.595161837,-0.22952701200000003,51.591230056,-0.23777119400000002,51.591230056,-0.22952701200000003
2334,51.595161837,-0.22952701200000003,51.595161837,-0.22128283000000004,51.591230056,-0.22952701200000003,51.591230056,-0.22128283000000004
2335,51.595161837,-0.22128282999999999,51.595161837,-0.213038648,51.591230056,-0.22128282999999999,51.591230056,-0.213038648
2336,51.595161837,-0.213038648,51.595161837,-0.204794466,51.591230056,-0.213038648,51.591230056,-0.204794466
2337,51.595161837,-0.204794466,51.595161837,-0.19655028400000002,51.591230056,-0.204794466,51.591230056,-0.19655028400000002
2338,51.595161837,-0.19655028400000002,51.595161837,-0.18830610200000003,51.591230056,-0.19655028400000002,51.591230056,-0.18830610200000003
2339,51.595161837,-0.18830610200000003,51.595161837,-0.18006192000000004,51.591230056,-0.18830610200000003,51.591230056,-0.18006192000000004
2340,51.595161837,-0.18006192,51.595161837,-0.171817738,51.591230056,-0.18006192,51.591230056,-0.171817738
2341,51.595161837,-0.171817738,51.595161837,-0.163573556,51.591230056,-0.171817738,51.591230056,-0.163573556
2342,51.595161837,-0.163573556,51.595161837,-0.15532937400000002,51.591230056,-0.163573556,51.591230056,-0.15532937400000002
2343,51.595161837,-0.15532937400000002,51.595161837,-0.14708519200000003,51.591230056,-0.15532937400000002,51.591230056,-0.14708519200000003
2344,51.595161837,-0.14708519200000003,51.595161837,-0.13884101000000004,51.591230056,-0.14708519200000003,51.591230056,-0.13884101000000004
2345,51.595161837,-0.13884101000000004,51.595161837,-0.13059682800000005,51.591230056,-0.13884101000000004,51.591230056,-0.13059682800000005
2346,51.595161837,-0.130596828,51.595161837,-0.122352646,51.591230056,-0.130596828,51.591230056,-0.122352646
2347,51.595161837,-0.12235264600000001,51.595161837,-0.114108464,51.591230056,-0.12235264600000001,51.591230056,-0.114108464
2348,51.595161837,-0.11410846400000002,51.595161837,-0.10586428200000002,51.591230056,-0.11410846400000002,51.591230056,-0.10586428200000002
2349,51.595161837,-0.10586428200000003,51.595161837,-0.09762010000000003,51.591230056,-0.10586428200000003,51.591230056,-0.09762010000000003
